year,haul_date,species,fmp_area,extrapolated_weight
2019,2019-05-05T08:00:00Z,307,GOA,NA
2019,2019-05-06T08:00:00Z,307,GOA,26.4
2019,2019-05-06T08:00:00Z,307,GOA,22.67
2019,2019-05-07T08:00:00Z,307,GOA,9.45
2019,2019-04-27T08:00:00Z,307,GOA,NA
2019,2019-06-07T08:00:00Z,307,GOA,NA
2019,2019-04-19T08:00:00Z,307,GOA,10
2019,2019-04-20T08:00:00Z,307,GOA,NA
2019,2019-04-24T08:00:00Z,307,GOA,28
2019,2019-04-24T08:00:00Z,307,GOA,28.48
2019,2019-04-25T08:00:00Z,307,GOA,122.4
2019,2019-10-05T08:00:00Z,307,GOA,337.69
2019,2019-10-05T08:00:00Z,307,GOA,95
2019,2019-10-05T08:00:00Z,307,GOA,153.37
2019,2019-10-05T08:00:00Z,307,GOA,216
2019,2019-07-05T08:00:00Z,307,GOA,466.3
2019,2019-07-06T08:00:00Z,307,GOA,207.46
2019,2019-07-06T08:00:00Z,307,GOA,118.49
2019,2019-07-06T08:00:00Z,307,GOA,253.4
2019,2019-07-06T08:00:00Z,307,GOA,682.47
2019,2019-07-06T08:00:00Z,307,GOA,761.54
2019,2019-05-18T08:00:00Z,307,GOA,NA
2019,2019-09-07T08:00:00Z,307,GOA,NA
2019,2019-09-08T08:00:00Z,307,GOA,NA
2019,2019-05-17T08:00:00Z,307,GOA,105.79
2019,2019-04-25T08:00:00Z,307,GOA,279.39
2019,2019-04-26T08:00:00Z,307,GOA,NA
2019,2019-05-17T08:00:00Z,307,GOA,127.5
2019,2019-03-23T08:00:00Z,307,GOA,24.08
2019,2019-03-24T08:00:00Z,307,GOA,181.4
2019,2019-03-24T08:00:00Z,307,GOA,103.03
2019,2019-03-24T08:00:00Z,307,GOA,22.05
2019,2019-05-07T08:00:00Z,307,GOA,NA
2019,2019-05-07T08:00:00Z,307,GOA,NA
2019,2019-05-07T08:00:00Z,307,GOA,NA
2019,2019-05-08T08:00:00Z,307,GOA,NA
2019,2019-05-08T08:00:00Z,307,GOA,NA
2019,2019-05-08T08:00:00Z,307,GOA,NA
2019,2019-05-09T08:00:00Z,307,GOA,NA
2019,2019-07-13T08:00:00Z,307,GOA,430.3
2019,2019-07-13T08:00:00Z,307,GOA,263.31
2019,2019-07-13T08:00:00Z,307,GOA,489.54
2019,2019-07-13T08:00:00Z,307,GOA,523.82
2019,2019-07-13T08:00:00Z,307,GOA,329.74
2019,2019-10-22T08:00:00Z,307,GOA,NA
2019,2019-10-22T08:00:00Z,307,GOA,NA
2019,2019-10-21T08:00:00Z,307,GOA,NA
2019,2019-07-19T08:00:00Z,307,GOA,209.03
2019,2019-07-20T08:00:00Z,307,GOA,91.16
2019,2019-07-20T08:00:00Z,307,GOA,35.35
2019,2019-07-20T08:00:00Z,307,GOA,270.01
2019,2019-07-20T08:00:00Z,307,GOA,1170.94
2019,2019-07-26T08:00:00Z,307,GOA,157.24
2019,2019-07-01T08:00:00Z,307,GOA,177.08
2019,2019-07-01T08:00:00Z,307,GOA,176.66
2019,2019-07-02T08:00:00Z,307,GOA,979.39
2019,2019-07-02T08:00:00Z,307,GOA,724.45
2019,2019-07-02T08:00:00Z,307,GOA,924.66
2019,2019-07-27T08:00:00Z,307,GOA,46.48
2019,2019-07-27T08:00:00Z,307,GOA,5.25
2019,2019-07-27T08:00:00Z,307,GOA,11.74
2019,2019-07-27T08:00:00Z,307,GOA,168.54
2019,2019-07-28T08:00:00Z,307,GOA,49
2019,2019-10-17T08:00:00Z,307,GOA,12.03
2019,2019-10-18T08:00:00Z,307,GOA,85.41
2019,2019-10-18T08:00:00Z,307,GOA,17.46
2019,2019-08-01T08:00:00Z,307,GOA,13.68
2019,2019-08-01T08:00:00Z,307,GOA,636.03
2019,2019-08-01T08:00:00Z,307,GOA,1325.98
2019,2019-09-15T08:00:00Z,307,GOA,113.64
2019,2019-09-15T08:00:00Z,307,GOA,18.33
