Alt Stock Year ABC OFL Catch SSB F Total_Biom
1 Model_1_goa_re_2021.dat 2021 0.791748 0.950818 0.407204 8.68089 0.0194333 26.1606
1 Model_1_goa_re_2021.dat 2022 0.787453034 0.94565438 0.487002 8.61655 0.023413 26.0373336
1 Model_1_goa_re_2021.dat 2023 0.775039782 0.930755112 0.775039782 8.48982 0.0381281 25.8438796
1 Model_1_goa_re_2021.dat 2024 0.75827198 0.910627214 0.75827198 8.29253 0.0381281 25.3739834
1 Model_1_goa_re_2021.dat 2025 0.749783092 0.900436628 0.749783092 8.11571068 0.0381281 24.941778
1 Model_1_goa_re_2021.dat 2026 0.749590488 0.900177106 0.749590488 7.94831856 0.0381281 24.5378436
1 Model_1_goa_re_2021.dat 2027 0.727865532 0.874092776 0.727865532 7.78207698 0.0381281 24.1528982
1 Model_1_goa_re_2021.dat 2028 0.70711099 0.849177136 0.70711099 7.61656572 0.0381281 23.8120896
1 Model_1_goa_re_2021.dat 2029 0.69027489 0.828964276 0.69027489 7.4538 0.0381281 23.5101904
1 Model_1_goa_re_2021.dat 2030 0.67577359 0.811553426 0.67577359 7.29638272 0.0381281 23.2426772
1 Model_1_goa_re_2021.dat 2031 0.662406634 0.79550568 0.662406634 7.14955768 0.0381281 23.005618
1 Model_1_goa_re_2021.dat 2032 0.651257384 0.782120352 0.651257384 7.0080307 0.0381281 22.7983602
1 Model_1_goa_re_2021.dat 2033 0.642156026 0.771193646 0.642156026 6.88344268 0.0381281 22.6160346
1 Model_1_goa_re_2021.dat 2034 0.634885308 0.762465018 0.634885308 6.77628876 0.0381281 22.4537394
2 Model_1_goa_re_2021.dat 2021 0.373079 0.950818 0.407204 8.68089 0.0194333 26.1606
2 Model_1_goa_re_2021.dat 2022 0.371062728 0.94565438 0.487002 8.61655 0.023413 26.0373336
2 Model_1_goa_re_2021.dat 2023 0.365205368 0.930755112 0.365205368 8.56076 0.0177906 25.8438796
2 Model_1_goa_re_2021.dat 2024 0.364267828 0.928392222 0.364267828 8.52824 0.0177906 25.7834182
2 Model_1_goa_re_2021.dat 2025 0.36686005 0.935007448 0.36686005 8.5095 0.0177906 25.7369948
2 Model_1_goa_re_2021.dat 2026 0.37313457 0.95089176 0.37313457 8.49425652 0.0177906 25.7000858
2 Model_1_goa_re_2021.dat 2027 0.368943904 0.940226528 0.368943904 8.4741575 0.0177906 25.6682528
2 Model_1_goa_re_2021.dat 2028 0.36477302 0.929623898 0.36477302 8.44733248 0.0177906 25.6553062
2 Model_1_goa_re_2021.dat 2029 0.362047552 0.922694582 0.362047552 8.41540892 0.0177906 25.6567634
2 Model_1_goa_re_2021.dat 2030 0.36006196 0.917644504 0.36006196 8.38086902 0.0177906 25.6708946
2 Model_1_goa_re_2021.dat 2031 0.358268712 0.91308806 0.358268712 8.34946444 0.0177906 25.6956494
2 Model_1_goa_re_2021.dat 2032 0.35720732 0.910393938 0.35720732 8.3145784 0.0177906 25.7316874
2 Model_1_goa_re_2021.dat 2033 0.356827718 0.90943468 0.356827718 8.28994824 0.0177906 25.7759192
2 Model_1_goa_re_2021.dat 2034 0.357054434 0.91001989 0.357054434 8.27666068 0.0177906 25.8250824
3 Model_1_goa_re_2021.dat 2021 0.399539 0.950818 0.407204 8.68089 0.0194333 26.1606
3 Model_1_goa_re_2021.dat 2022 0.397378164 0.94565438 0.487002 8.61655 0.023413 26.0373336
3 Model_1_goa_re_2021.dat 2023 0.391106168 0.930755112 0.391106168 8.5563 0.019064 25.8438796
3 Model_1_goa_re_2021.dat 2024 0.389630704 0.92726932 0.389630704 8.51329 0.019064 25.7575428
3 Model_1_goa_re_2021.dat 2025 0.391951882 0.932801954 0.391951882 8.48428 0.019064 25.6862776
3 Model_1_goa_re_2021.dat 2026 0.398224238 0.947627248 0.398224238 8.45896378 0.019064 25.6252942
3 Model_1_goa_re_2021.dat 2027 0.393303646 0.93593187 0.393303646 8.42901196 0.019064 25.5698864
3 Model_1_goa_re_2021.dat 2028 0.388427406 0.924353664 0.388427406 8.39265544 0.019064 25.5346094
3 Model_1_goa_re_2021.dat 2029 0.38512071 0.916500632 0.38512071 8.35156222 0.019064 25.5149882
3 Model_1_goa_re_2021.dat 2030 0.38262597 0.910573728 0.38262597 8.30823898 0.019064 25.5091556
3 Model_1_goa_re_2021.dat 2031 0.38035626 0.905185686 0.38035626 8.26841836 0.019064 25.5149788
3 Model_1_goa_re_2021.dat 2032 0.378888014 0.901702264 0.378888014 8.22559198 0.019064 25.5330684
3 Model_1_goa_re_2021.dat 2033 0.378166216 0.899992578 0.378166216 8.19337168 0.019064 25.5602528
3 Model_1_goa_re_2021.dat 2034 0.378108708 0.899863026 0.378108708 8.17282002 0.019064 25.5931988
4 Model_1_goa_re_2021.dat 2021 0.541721 0.950818 0.407204 8.68089 0.0194333 26.1606
4 Model_1_goa_re_2021.dat 2022 0.538789054 0.94565438 0.487002 8.61655 0.023413 26.0373336
4 Model_1_goa_re_2021.dat 2023 0.530288774 0.930755112 0.530288774 8.53228 0.0259344 25.8438796
4 Model_1_goa_re_2021.dat 2024 0.524853526 0.92123556 0.524853526 8.43305 0.0259344 25.6184922
4 Model_1_goa_re_2021.dat 2025 0.524713926 0.920998224 0.524713926 8.34951 0.0259344 25.4147988
4 Model_1_goa_re_2021.dat 2026 0.53001193 0.930222836 0.53001193 8.27115028 0.0259344 25.2264992
4 Model_1_goa_re_2021.dat 2027 0.520261932 0.913121804 0.520261932 8.18969858 0.0259344 25.0473426
4 Model_1_goa_re_2021.dat 2028 0.510762012 0.896468352 0.510762012 8.1039318 0.0259344 24.8958742
4 Model_1_goa_re_2021.dat 2029 0.503565876 0.883850906 0.503565876 8.01570092 0.0259344 24.7674938
4 Model_1_goa_re_2021.dat 2030 0.497629526 0.873440072 0.497629526 7.9276071 0.0259344 24.659536
4 Model_1_goa_re_2021.dat 2031 0.49215125 0.863835608 0.49215125 7.8452563 0.0259344 24.5693374
4 Model_1_goa_re_2021.dat 2032 0.487901048 0.856384544 0.487901048 7.76266074 0.0259344 24.4971776
4 Model_1_goa_re_2021.dat 2033 0.484791966 0.850934416 0.484791966 7.6927466 0.0259344 24.4393728
4 Model_1_goa_re_2021.dat 2034 0.482701622 0.847271646 0.482701622 7.6364166 0.0259344 24.3921216
5 Model_1_goa_re_2021.dat 2021 0 0.950818 0.407204 8.68089 0.0194333 26.1606
5 Model_1_goa_re_2021.dat 2022 0 0.94565438 0.487002 8.61655 0.023413 26.0373336
5 Model_1_goa_re_2021.dat 2023 0 0.930755112 0 8.62331 0 25.8438796
5 Model_1_goa_re_2021.dat 2024 0 0.944228478 0 8.74005 0 26.1482942
5 Model_1_goa_re_2021.dat 2025 0 0.966401708 0 8.87005 0 26.458771
5 Model_1_goa_re_2021.dat 2026 0 0.997786104 0 9.00344658 0 26.7741446
5 Model_1_goa_re_2021.dat 2027 0 1.00247882 0 9.13156006 0 27.0935822
5 Model_1_goa_re_2021.dat 2028 0 1.00671118 0 9.25088704 0 27.419888
5 Model_1_goa_re_2021.dat 2029 0 1.01411192 0 9.36233284 0 27.748101
5 Model_1_goa_re_2021.dat 2030 0 1.02293546 0 9.46786174 0 28.077942
5 Model_1_goa_re_2021.dat 2031 0 1.03180288 0 9.57332336 0 28.408078
5 Model_1_goa_re_2021.dat 2032 0 1.04210422 0 9.6702922 0 28.7394498
5 Model_1_goa_re_2021.dat 2033 0 1.05374384 0 9.77416844 0 29.0697268
5 Model_1_goa_re_2021.dat 2034 0 1.06656014 0 9.88621772 0 29.3963392
6 Model_1_goa_re_2021.dat 2021 0.950818 0.950818 0.407204 8.68089 0.0194333 26.1606
6 Model_1_goa_re_2021.dat 2022 0.94565438 0.94565438 0.94565438 8.53718 0.0459617 26.0373336
6 Model_1_goa_re_2021.dat 2023 0.910866612 0.910866612 0.910866612 8.27881 0.0459618 25.3855702
