Alt Stock Year ABC OFL Catch SSB F Total_Biom
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.122281
1 Model_1_goa_re_2019.dat 2021 1.1785914 1.41605132 1.1785914 12.0812 0.0399647 39.5460048
1 Model_1_goa_re_2019.dat 2022 1.16565958 1.40049252 1.16565958 11.8658 0.0399647 38.9868932
1 Model_1_goa_re_2019.dat 2023 1.1376466 1.36685358 1.1376466 11.6814 0.0399647 38.4421178
1 Model_1_goa_re_2019.dat 2024 1.12378078 1.35021176 1.12378078 11.5109456 0.0399647 37.927458
1 Model_1_goa_re_2019.dat 2025 1.12712974 1.35424846 1.12712974 11.3778884 0.0399647 37.4289398
1 Model_1_goa_re_2019.dat 2026 1.15373056 1.3861311 1.15373056 11.2575738 0.0399647 36.9346412
1 Model_1_goa_re_2019.dat 2027 1.12394458 1.3503517 1.12394458 11.130427 0.0399647 36.4189896
1 Model_1_goa_re_2019.dat 2028 1.09565132 1.31637274 1.09565132 10.9940046 0.0399647 35.9409388
1 Model_1_goa_re_2019.dat 2029 1.0752962 1.29192176 1.0752962 10.8463696 0.0399647 35.4978972
1 Model_1_goa_re_2019.dat 2030 1.0570666 1.27001898 1.0570666 10.6946772 0.0399647 35.0866154
1 Model_1_goa_re_2019.dat 2031 1.03683534 1.24571772 1.03683534 10.5449282 0.0399647 34.7036006
1 Model_1_goa_re_2019.dat 2032 1.01871172 1.22395128 1.01871172 10.3814278 0.0399647 34.3500232
2 Model_1_goa_re_2019.dat 2019 0.608983 1.45735 0.803114 12.4748 0.0262862 40.2895
2 Model_1_goa_re_2019.dat 2020 0.602706212 1.44238 0.602706212 12.4248 0.0198704 40.122281
2 Model_1_goa_re_2019.dat 2021 0.603029886 1.4431766 0.603029886 12.4194 0.0198704 40.143713
2 Model_1_goa_re_2019.dat 2022 0.60730071 1.45331838 0.60730071 12.432 0.0198704 40.1485224
2 Model_1_goa_re_2019.dat 2023 0.60339777 1.44403028 0.60339777 12.4672 0.0198704 40.138883
2 Model_1_goa_re_2019.dat 2024 0.605951382 1.45019566 0.605951382 12.505247 0.0198704 40.1233506
2 Model_1_goa_re_2019.dat 2025 0.61670082 1.47595904 0.61670082 12.5728234 0.0198704 40.0959338
2 Model_1_goa_re_2019.dat 2026 0.639063018 1.52919944 0.639063018 12.6466266 0.0198704 40.0542946
2 Model_1_goa_re_2019.dat 2027 0.632688812 1.51396458 0.632688812 12.70712 0.0198704 39.9852236
2 Model_1_goa_re_2019.dat 2028 0.626390104 1.49893382 0.626390104 12.748967 0.0198704 39.9193798
2 Model_1_goa_re_2019.dat 2029 0.623475438 1.49196914 0.623475438 12.769346 0.0198704 39.855129
2 Model_1_goa_re_2019.dat 2030 0.62109391 1.48626402 0.62109391 12.7756922 0.0198704 39.7943358
2 Model_1_goa_re_2019.dat 2031 0.617174288 1.4768982 0.617174288 12.7742604 0.0198704 39.7355446
2 Model_1_goa_re_2019.dat 2032 0.61380077 1.46885064 0.61380077 12.7446926 0.0198704 39.6799588
3 Model_1_goa_re_2019.dat 2019 0.612379 1.45735 0.803114 12.4748 0.0262862 40.2895
3 Model_1_goa_re_2019.dat 2020 0.606067852 1.44238 0.606067852 12.4242 0.0199823 40.122281
3 Model_1_goa_re_2019.dat 2021 0.606329 1.44302304 0.606329 12.4175 0.0199823 40.140349
3 Model_1_goa_re_2019.dat 2022 0.610561536 1.45301842 0.610561536 12.4288 0.0199823 40.1419286
3 Model_1_goa_re_2019.dat 2023 0.60657704 1.44358756 0.60657704 12.4626 0.0199823 40.1291552
3 Model_1_goa_re_2019.dat 2024 0.60908777 1.44961716 0.60908777 12.4994642 0.0199823 40.1106514
3 Model_1_goa_re_2019.dat 2025 0.619841718 1.47524822 0.619841718 12.565813 0.0199823 40.0803678
3 Model_1_goa_re_2019.dat 2026 0.642272772 1.52835692 0.642272772 12.638405 0.0199823 40.0359284
3 Model_1_goa_re_2019.dat 2027 0.635808728 1.51299312 0.635808728 12.6977052 0.0199823 39.9640574
3 Model_1_goa_re_2019.dat 2028 0.629423894 1.4978407 0.629423894 12.7383968 0.0199823 39.895568
3 Model_1_goa_re_2019.dat 2029 0.626444746 1.49076118 0.626444746 12.7576664 0.0199823 39.8288312
3 Model_1_goa_re_2019.dat 2030 0.624004258 1.4849474 0.624004258 12.7629472 0.0199823 39.7656892
3 Model_1_goa_re_2019.dat 2031 0.620019836 1.4754792 0.620019836 12.7605014 0.0199823 39.7046806
3 Model_1_goa_re_2019.dat 2032 0.616587098 1.4673352 0.616587098 12.7299864 0.0199823 39.647008
4 Model_1_goa_re_2019.dat 2019 0.610736 1.45735 0.803114 12.4748 0.0262862 40.2895
4 Model_1_goa_re_2019.dat 2020 0.604441944 1.44238 0.604441944 12.4245 0.0199282 40.122281
4 Model_1_goa_re_2019.dat 2021 0.604733262 1.44309856 0.604733262 12.4184 0.0199282 40.1419758
4 Model_1_goa_re_2019.dat 2022 0.608984412 1.45316318 0.608984412 12.4303 0.0199282 40.145115
4 Model_1_goa_re_2019.dat 2023 0.605039436 1.44380166 0.605039436 12.4648 0.0199282 40.133858
4 Model_1_goa_re_2019.dat 2024 0.60757101 1.44989698 0.60757101 12.5022596 0.0199282 40.1167934
4 Model_1_goa_re_2019.dat 2025 0.618322864 1.47559196 0.618322864 12.5692048 0.0199282 40.0878964
4 Model_1_goa_re_2019.dat 2026 0.64072067 1.52876448 0.64072067 12.642379 0.0199282 40.0448112
4 Model_1_goa_re_2019.dat 2027 0.63430011 1.51346302 0.63430011 12.7022576 0.0199282 39.9742952
4 Model_1_goa_re_2019.dat 2028 0.627957026 1.49836948 0.627957026 12.7435096 0.0199282 39.9070838
4 Model_1_goa_re_2019.dat 2029 0.6250091 1.49134536 0.6250091 12.7633188 0.0199282 39.841549
4 Model_1_goa_re_2019.dat 2030 0.622597234 1.48558418 0.622597234 12.7691126 0.0199282 39.779544
4 Model_1_goa_re_2019.dat 2031 0.618644184 1.4761652 0.618644184 12.767155 0.0199282 39.7196048
4 Model_1_goa_re_2019.dat 2032 0.615240118 1.46806806 0.615240118 12.737098 0.0199282 39.6629398
5 Model_1_goa_re_2019.dat 2019 0 1.45735 0.803114 12.4748 0.0262862 40.2895
5 Model_1_goa_re_2019.dat 2020 0 1.44238 0 12.526 0 40.122281
5 Model_1_goa_re_2019.dat 2021 0 1.47053446 0 12.7633 0 40.7463634
5 Model_1_goa_re_2019.dat 2022 0 1.50764224 0 13.0193 0 41.3424044
5 Model_1_goa_re_2019.dat 2023 0 1.5249288 0 13.2982 0 41.9159592
5 Model_1_goa_re_2019.dat 2024 0 1.55699974 0 13.577255 0 42.4665556
5 Model_1_goa_re_2019.dat 2025 0 1.6083789 0 13.8856664 0 42.9944034
5 Model_1_goa_re_2019.dat 2026 0 1.6875989 0 14.201001 0 43.505418
5 Model_1_goa_re_2019.dat 2027 0 1.69824178 0 14.503266 0 43.9982838
5 Model_1_goa_re_2019.dat 2028 0 1.70813108 0 14.7836362 0 44.4738066
5 Model_1_goa_re_2019.dat 2029 0 1.72517548 0 15.0378048 0 44.929416
5 Model_1_goa_re_2019.dat 2030 0 1.74266758 0 15.2728756 0 45.3705226
5 Model_1_goa_re_2019.dat 2031 0 1.7556474 0 15.4948256 0 45.7962282
5 Model_1_goa_re_2019.dat 2032 0 1.7690721 0 15.6770196 0 46.2063394
6 Model_1_goa_re_2019.dat 2019 1.45735 1.45735 0.803114 12.4748 0.0262862 40.2895
6 Model_1_goa_re_2019.dat 2020 1.44238 1.44238 1.44238 12.2819 0.048207 40.122281
6 Model_1_goa_re_2019.dat 2021 1.40508086 1.40508086 1.40508086 11.9452 0.048207 39.304193
6 Model_1_goa_re_2019.dat 2022 1.37941908 1.37941908 1.37941908 11.6412 0.048207 38.5232848
6 Model_1_goa_re_2019.dat 2023 1.33648176 1.33648176 1.33648176 11.3742 0.048207 37.7739498
6 Model_1_goa_re_2019.dat 2024 1.31139 1.31139 1.31139 11.1274268 0.048207 37.0741562
6 Model_1_goa_re_2019.dat 2025 1.30760336 1.30760336 1.30760336 10.9231464 0.048207 36.4059656
6 Model_1_goa_re_2019.dat 2026 1.3319762 1.3319762 1.3319762 10.7358356 0.048207 35.7530246
6 Model_1_goa_re_2019.dat 2027 1.28916886 1.28916886 1.28916886 10.5456988 0.048207 35.0844532
6 Model_1_goa_re_2019.dat 2028 1.24893616 1.24893616 1.24893616 10.3512696 0.048207 34.4701776
6 Model_1_goa_re_2019.dat 2029 1.21892268 1.21892268 1.21892268 10.1507476 0.048207 33.906588
6 Model_1_goa_re_2019.dat 2030 1.19205436 1.19205436 1.19205436 9.95099398 0.048207 33.387845
6 Model_1_goa_re_2019.dat 2031 1.16335372 1.16335372 1.16335372 9.75772784 0.048207 32.9091882
6 Model_1_goa_re_2019.dat 2032 1.13771666 1.13771666 1.13771666 9.55672842 0.048207 32.4713714
7 Model_1_goa_re_2019.dat 2019 1.45735 1.45735 0.803114 12.4748 0.0262862 40.2895
7 Model_1_goa_re_2019.dat 2020 1.44238 1.44238 1.20051 12.3233 0.0399647 40.122281
7 Model_1_goa_re_2019.dat 2021 1.41605132 1.41605132 1.1785914 12.0812 0.0399647 39.5460048
7 Model_1_goa_re_2019.dat 2022 1.40049252 1.40049252 1.40049252 11.8259 0.048207 38.9868932
