Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom
1 Model_1_goa_re_2019.dat 2031 1.03273 1.24077 1.03273 10.5075 0.0399647 33.2477
1 Model_1_goa_re_2019.dat 2032 1.01194 1.21579 1.01194 10.316 0.0399647 32.723
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.0968
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5099
1 Model_1_goa_re_2019.dat 2022 1.16565 1.40048 1.16565 11.8658 0.0399647 38.8764
1 Model_1_goa_re_2019.dat 2023 1.13762 1.36682 1.13762 11.6814 0.0399647 38.2341
1 Model_1_goa_re_2019.dat 2024 1.1237 1.35011 1.1237 11.5109 0.0399647 37.6678
1 Model_1_goa_re_2019.dat 2025 1.12691 1.35398 1.12691 11.3778 0.0399647 37.0993
1 Model_1_goa_re_2019.dat 2026 1.15324 1.38554 1.15324 11.2571 0.0399647 36.5643
1 Model_1_goa_re_2019.dat 2027 1.12303 1.34925 1.12303 11.1291 0.0399647 36.0283
1 Model_1_goa_re_2019.dat 2028 1.09425 1.31468 1.09425 10.9909 0.0399647 35.5425
1 Model_1_goa_re_2019.dat 2029 1.07343 1.28968 1.07343 10.8394 0.0399647 35.0822
1 Model_1_goa_re_2019.dat 2030 1.0551 1.26765 1.0551 10.6795 0.0399647 34.6472
1 Model_1_goa_re_2019.dat 2031 1.03482 1.24329 1.03482 10.5164 0.0399647 34.2419
1 Model_1_goa_re_2019.dat 2032 1.01522 1.21974 1.01522 10.3323 0.0399647 33.9293
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.0893
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.4925
1 Model_1_goa_re_2019.dat 2022 1.16565 1.40048 1.16565 11.8658 0.0399647 38.8533
1 Model_1_goa_re_2019.dat 2023 1.13762 1.36682 1.13762 11.6814 0.0399647 38.3867
1 Model_1_goa_re_2019.dat 2024 1.12369 1.3501 1.12369 11.5109 0.0399647 37.8815
1 Model_1_goa_re_2019.dat 2025 1.12689 1.35396 1.12689 11.3777 0.0399647 37.4386
1 Model_1_goa_re_2019.dat 2026 1.15326 1.38557 1.15326 11.257 0.0399647 37.0363
1 Model_1_goa_re_2019.dat 2027 1.1233 1.34958 1.1233 11.1292 0.0399647 36.6067
1 Model_1_goa_re_2019.dat 2028 1.09517 1.31579 1.09517 10.991 0.0399647 36.2187
1 Model_1_goa_re_2019.dat 2029 1.07545 1.2921 1.07545 10.8397 0.0399647 35.8319
1 Model_1_goa_re_2019.dat 2030 1.05806 1.27121 1.05806 10.6824 0.0399647 35.4801
1 Model_1_goa_re_2019.dat 2031 1.03775 1.24682 1.03775 10.526 0.0399647 35.1131
1 Model_1_goa_re_2019.dat 2032 1.01739 1.22236 1.01739 10.3548 0.0399647 34.7828
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1557
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5718
1 Model_1_goa_re_2019.dat 2022 1.16567 1.4005 1.16567 11.8658 0.0399647 39.0395
1 Model_1_goa_re_2019.dat 2023 1.13767 1.36688 1.13767 11.6814 0.0399647 38.4663
1 Model_1_goa_re_2019.dat 2024 1.12385 1.35029 1.12385 11.511 0.0399647 37.9388
1 Model_1_goa_re_2019.dat 2025 1.12728 1.35443 1.12728 11.378 0.0399647 37.4225
1 Model_1_goa_re_2019.dat 2026 1.154 1.38645 1.154 11.2579 0.0399647 36.9023
1 Model_1_goa_re_2019.dat 2027 1.12422 1.35069 1.12422 11.1313 0.0399647 36.3586
1 Model_1_goa_re_2019.dat 2028 1.09574 1.31647 1.09574 10.9961 0.0399647 35.8452
1 Model_1_goa_re_2019.dat 2029 1.07512 1.2917 1.07512 10.8503 0.0399647 35.3331
1 Model_1_goa_re_2019.dat 2030 1.05669 1.26957 1.05669 10.7018 0.0399647 34.8766
1 Model_1_goa_re_2019.dat 2031 1.03686 1.24575 1.03686 10.5553 0.0399647 34.4189
1 Model_1_goa_re_2019.dat 2032 1.02065 1.22628 1.02065 10.3949 0.0399647 34.0048
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1476
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5425
1 Model_1_goa_re_2019.dat 2022 1.16566 1.4005 1.16566 11.8658 0.0399647 38.9355
1 Model_1_goa_re_2019.dat 2023 1.13766 1.36686 1.13766 11.6814 0.0399647 38.3191
1 Model_1_goa_re_2019.dat 2024 1.1238 1.35023 1.1238 11.511 0.0399647 37.7314
1 Model_1_goa_re_2019.dat 2025 1.12714 1.35426 1.12714 11.3779 0.0399647 37.1371
1 Model_1_goa_re_2019.dat 2026 1.15363 1.38601 1.15363 11.2576 0.0399647 36.6002
1 Model_1_goa_re_2019.dat 2027 1.12348 1.34979 1.12348 11.1305 0.0399647 36.0235
1 Model_1_goa_re_2019.dat 2028 1.09453 1.31502 1.09453 10.994 0.0399647 35.4681
1 Model_1_goa_re_2019.dat 2029 1.07359 1.28987 1.07359 10.8451 0.0399647 34.9214
1 Model_1_goa_re_2019.dat 2030 1.05515 1.26771 1.05515 10.6905 0.0399647 34.4361
1 Model_1_goa_re_2019.dat 2031 1.03527 1.24383 1.03527 10.5335 0.0399647 33.9734
1 Model_1_goa_re_2019.dat 2032 1.01825 1.22339 1.01825 10.3561 0.0399647 33.5133
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1146
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5218
1 Model_1_goa_re_2019.dat 2022 1.16566 1.40049 1.16566 11.8658 0.0399647 38.912
1 Model_1_goa_re_2019.dat 2023 1.13763 1.36684 1.13763 11.6814 0.0399647 38.2936
1 Model_1_goa_re_2019.dat 2024 1.12374 1.35016 1.12374 11.5109 0.0399647 37.6803
1 Model_1_goa_re_2019.dat 2025 1.127 1.35409 1.127 11.3778 0.0399647 37.1536
1 Model_1_goa_re_2019.dat 2026 1.15341 1.38575 1.15341 11.2573 0.0399647 36.6645
1 Model_1_goa_re_2019.dat 2027 1.12328 1.34955 1.12328 11.1297 0.0399647 36.1816
1 Model_1_goa_re_2019.dat 2028 1.09451 1.31499 1.09451 10.9921 0.0399647 35.7316
1 Model_1_goa_re_2019.dat 2029 1.0737 1.29 1.0737 10.8419 0.0399647 35.3338
1 Model_1_goa_re_2019.dat 2030 1.05538 1.26798 1.05538 10.6848 0.0399647 34.9642
1 Model_1_goa_re_2019.dat 2031 1.03551 1.24412 1.03551 10.525 0.0399647 34.6037
1 Model_1_goa_re_2019.dat 2032 1.0175 1.22249 1.0175 10.3453 0.0399647 34.2142
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1077
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.4927
1 Model_1_goa_re_2019.dat 2022 1.16565 1.40049 1.16565 11.8658 0.0399647 38.8774
1 Model_1_goa_re_2019.dat 2023 1.13762 1.36683 1.13762 11.6814 0.0399647 38.2422
1 Model_1_goa_re_2019.dat 2024 1.12371 1.35012 1.12371 11.5109 0.0399647 37.68
1 Model_1_goa_re_2019.dat 2025 1.12692 1.354 1.12692 11.3777 0.0399647 37.1985
1 Model_1_goa_re_2019.dat 2026 1.15324 1.38554 1.15324 11.2572 0.0399647 36.7335
1 Model_1_goa_re_2019.dat 2027 1.12303 1.34924 1.12303 11.1293 0.0399647 36.2187
1 Model_1_goa_re_2019.dat 2028 1.09431 1.31475 1.09431 10.9911 0.0399647 35.8039
1 Model_1_goa_re_2019.dat 2029 1.0738 1.29012 1.0738 10.8396 0.0399647 35.4429
1 Model_1_goa_re_2019.dat 2030 1.05589 1.2686 1.05589 10.6804 0.0399647 35.1683
1 Model_1_goa_re_2019.dat 2031 1.03619 1.24494 1.03619 10.5178 0.0399647 34.9282
1 Model_1_goa_re_2019.dat 2032 1.01727 1.22221 1.01727 10.3361 0.0399647 34.7015
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1128
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5394
1 Model_1_goa_re_2019.dat 2022 1.16566 1.40049 1.16566 11.8658 0.0399647 38.9618
1 Model_1_goa_re_2019.dat 2023 1.13764 1.36684 1.13764 11.6814 0.0399647 38.3644
1 Model_1_goa_re_2019.dat 2024 1.12376 1.35018 1.12376 11.5109 0.0399647 37.7689
1 Model_1_goa_re_2019.dat 2025 1.12706 1.35417 1.12706 11.3779 0.0399647 37.1261
1 Model_1_goa_re_2019.dat 2026 1.15357 1.38593 1.15357 11.2575 0.0399647 36.5843
1 Model_1_goa_re_2019.dat 2027 1.1236 1.34994 1.1236 11.13 0.0399647 35.9565
1 Model_1_goa_re_2019.dat 2028 1.09496 1.31554 1.09496 10.9929 0.0399647 35.3495
1 Model_1_goa_re_2019.dat 2029 1.07399 1.29034 1.07399 10.8438 0.0399647 34.804
1 Model_1_goa_re_2019.dat 2030 1.05499 1.26751 1.05499 10.689 0.0399647 34.2521
1 Model_1_goa_re_2019.dat 2031 1.03406 1.24237 1.03406 10.5328 0.0399647 33.7025
1 Model_1_goa_re_2019.dat 2032 1.01522 1.21974 1.01522 10.3573 0.0399647 33.1992
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1173
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5572
1 Model_1_goa_re_2019.dat 2022 1.16566 1.40049 1.16566 11.8658 0.0399647 39.0183
1 Model_1_goa_re_2019.dat 2023 1.13765 1.36685 1.13765 11.6814 0.0399647 38.4664
1 Model_1_goa_re_2019.dat 2024 1.12379 1.35022 1.12379 11.5109 0.0399647 37.9268
1 Model_1_goa_re_2019.dat 2025 1.12715 1.35427 1.12715 11.3779 0.0399647 37.4447
1 Model_1_goa_re_2019.dat 2026 1.1538 1.38621 1.1538 11.2576 0.0399647 36.9406
1 Model_1_goa_re_2019.dat 2027 1.1241 1.35054 1.1241 11.1305 0.0399647 36.3661
1 Model_1_goa_re_2019.dat 2028 1.09586 1.31662 1.09586 10.9942 0.0399647 35.8317
1 Model_1_goa_re_2019.dat 2029 1.07537 1.29201 1.07537 10.8472 0.0399647 35.2866
1 Model_1_goa_re_2019.dat 2030 1.05685 1.26976 1.05685 10.6965 0.0399647 34.7358
1 Model_1_goa_re_2019.dat 2031 1.0364 1.24519 1.0364 10.5481 0.0399647 34.3237
1 Model_1_goa_re_2019.dat 2032 1.01813 1.22325 1.01813 10.3865 0.0399647 33.8876
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.113
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5078
1 Model_1_goa_re_2019.dat 2022 1.16566 1.40049 1.16566 11.8658 0.0399647 38.8897
1 Model_1_goa_re_2019.dat 2023 1.13763 1.36683 1.13763 11.6814 0.0399647 38.2573
1 Model_1_goa_re_2019.dat 2024 1.12372 1.35014 1.12372 11.5109 0.0399647 37.7061
1 Model_1_goa_re_2019.dat 2025 1.12696 1.35405 1.12696 11.3778 0.0399647 37.1213
1 Model_1_goa_re_2019.dat 2026 1.15332 1.38564 1.15332 11.2572 0.0399647 36.5537
1 Model_1_goa_re_2019.dat 2027 1.12312 1.34936 1.12312 11.1295 0.0399647 35.9657
1 Model_1_goa_re_2019.dat 2028 1.09432 1.31477 1.09432 10.9917 0.0399647 35.3878
1 Model_1_goa_re_2019.dat 2029 1.07357 1.28984 1.07357 10.8407 0.0399647 34.8521
1 Model_1_goa_re_2019.dat 2030 1.05519 1.26776 1.05519 10.6821 0.0399647 34.3488
1 Model_1_goa_re_2019.dat 2031 1.03478 1.24323 1.03478 10.5204 0.0399647 33.828
1 Model_1_goa_re_2019.dat 2032 1.01532 1.21987 1.01532 10.338 0.0399647 33.3201
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1516
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5816
1 Model_1_goa_re_2019.dat 2022 1.16567 1.4005 1.16567 11.8658 0.0399647 39.0448
1 Model_1_goa_re_2019.dat 2023 1.13767 1.36688 1.13767 11.6814 0.0399647 38.4906
1 Model_1_goa_re_2019.dat 2024 1.12385 1.3503 1.12385 11.511 0.0399647 38.0087
1 Model_1_goa_re_2019.dat 2025 1.1273 1.35445 1.1273 11.378 0.0399647 37.5549
1 Model_1_goa_re_2019.dat 2026 1.15405 1.38651 1.15405 11.2579 0.0399647 37.0849
1 Model_1_goa_re_2019.dat 2027 1.12437 1.35086 1.12437 11.1313 0.0399647 36.7135
1 Model_1_goa_re_2019.dat 2028 1.09605 1.31686 1.09605 10.9963 0.0399647 36.3341
1 Model_1_goa_re_2019.dat 2029 1.07571 1.29242 1.07571 10.8511 0.0399647 35.9982
1 Model_1_goa_re_2019.dat 2030 1.05775 1.27084 1.05775 10.7036 0.0399647 35.6621
1 Model_1_goa_re_2019.dat 2031 1.0385 1.24773 1.0385 10.56 0.0399647 35.4533
1 Model_1_goa_re_2019.dat 2032 1.02291 1.22901 1.02291 10.4052 0.0399647 35.2297
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1295
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5661
1 Model_1_goa_re_2019.dat 2022 1.16566 1.40049 1.16566 11.8658 0.0399647 38.9837
1 Model_1_goa_re_2019.dat 2023 1.13765 1.36686 1.13765 11.6814 0.0399647 38.3638
1 Model_1_goa_re_2019.dat 2024 1.1238 1.35023 1.1238 11.511 0.0399647 37.8033
1 Model_1_goa_re_2019.dat 2025 1.12716 1.35428 1.12716 11.3779 0.0399647 37.2367
1 Model_1_goa_re_2019.dat 2026 1.15373 1.38614 1.15373 11.2576 0.0399647 36.6756
1 Model_1_goa_re_2019.dat 2027 1.12379 1.35017 1.12379 11.1304 0.0399647 36.1086
1 Model_1_goa_re_2019.dat 2028 1.09509 1.31569 1.09509 10.9942 0.0399647 35.7436
1 Model_1_goa_re_2019.dat 2029 1.07412 1.2905 1.07412 10.8465 0.0399647 35.4105
1 Model_1_goa_re_2019.dat 2030 1.0555 1.26813 1.0555 10.6935 0.0399647 35.1538
1 Model_1_goa_re_2019.dat 2031 1.0355 1.24411 1.0355 10.5402 0.0399647 34.9689
1 Model_1_goa_re_2019.dat 2032 1.01841 1.22358 1.01841 10.3695 0.0399647 34.8007
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1721
1 Model_1_goa_re_2019.dat 2021 1.1786 1.41606 1.1786 12.0812 0.0399647 39.6167
1 Model_1_goa_re_2019.dat 2022 1.16567 1.40051 1.16567 11.8658 0.0399647 39.0866
1 Model_1_goa_re_2019.dat 2023 1.13769 1.3669 1.13769 11.6814 0.0399647 38.5138
1 Model_1_goa_re_2019.dat 2024 1.1239 1.35036 1.1239 11.5111 0.0399647 38.0456
1 Model_1_goa_re_2019.dat 2025 1.12743 1.35461 1.12743 11.3781 0.0399647 37.5778
1 Model_1_goa_re_2019.dat 2026 1.15428 1.3868 1.15428 11.2582 0.0399647 37.1296
1 Model_1_goa_re_2019.dat 2027 1.12466 1.35122 1.12466 11.132 0.0399647 36.6448
1 Model_1_goa_re_2019.dat 2028 1.09623 1.31707 1.09623 10.9981 0.0399647 36.1728
1 Model_1_goa_re_2019.dat 2029 1.07567 1.29237 1.07567 10.8546 0.0399647 35.7463
1 Model_1_goa_re_2019.dat 2030 1.05761 1.27067 1.05761 10.7099 0.0399647 35.3689
1 Model_1_goa_re_2019.dat 2031 1.03862 1.24787 1.03862 10.5697 0.0399647 35.0156
1 Model_1_goa_re_2019.dat 2032 1.02416 1.23051 1.02416 10.4188 0.0399647 34.643
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1293
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.5669
1 Model_1_goa_re_2019.dat 2022 1.16566 1.4005 1.16566 11.8658 0.0399647 39.0966
1 Model_1_goa_re_2019.dat 2023 1.13766 1.36687 1.13766 11.6814 0.0399647 38.7264
1 Model_1_goa_re_2019.dat 2024 1.12383 1.35028 1.12383 11.511 0.0399647 38.3723
1 Model_1_goa_re_2019.dat 2025 1.1273 1.35446 1.1273 11.378 0.0399647 38.1782
1 Model_1_goa_re_2019.dat 2026 1.15421 1.38671 1.15421 11.2579 0.0399647 37.9937
1 Model_1_goa_re_2019.dat 2027 1.12509 1.35174 1.12509 11.1315 0.0399647 37.7902
1 Model_1_goa_re_2019.dat 2028 1.09797 1.31917 1.09797 10.9967 0.0399647 37.6308
1 Model_1_goa_re_2019.dat 2029 1.0792 1.29663 1.0792 10.8534 0.0399647 37.4816
1 Model_1_goa_re_2019.dat 2030 1.06255 1.27663 1.06255 10.7117 0.0399647 37.3134
1 Model_1_goa_re_2019.dat 2031 1.04375 1.25406 1.04375 10.5815 0.0399647 37.2127
1 Model_1_goa_re_2019.dat 2032 1.02757 1.23463 1.02757 10.4533 0.0399647 37.0725
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1049
1 Model_1_goa_re_2019.dat 2021 1.17859 1.41605 1.17859 12.0812 0.0399647 39.4608
1 Model_1_goa_re_2019.dat 2022 1.16565 1.40048 1.16565 11.8658 0.0399647 38.849
1 Model_1_goa_re_2019.dat 2023 1.13762 1.36682 1.13762 11.6814 0.0399647 38.2179
1 Model_1_goa_re_2019.dat 2024 1.12368 1.35009 1.12368 11.5109 0.0399647 37.5938
1 Model_1_goa_re_2019.dat 2025 1.12685 1.35391 1.12685 11.3776 0.0399647 37.0013
1 Model_1_goa_re_2019.dat 2026 1.15307 1.38534 1.15307 11.257 0.0399647 36.4043
1 Model_1_goa_re_2019.dat 2027 1.12272 1.34887 1.12272 11.129 0.0399647 35.8087
1 Model_1_goa_re_2019.dat 2028 1.09385 1.31421 1.09385 10.99 0.0399647 35.198
1 Model_1_goa_re_2019.dat 2029 1.07312 1.2893 1.07312 10.837 0.0399647 34.7581
1 Model_1_goa_re_2019.dat 2030 1.05456 1.267 1.05456 10.6753 0.0399647 34.3831
1 Model_1_goa_re_2019.dat 2031 1.03373 1.24197 1.03373 10.5078 0.0399647 34.1219
1 Model_1_goa_re_2019.dat 2032 1.01339 1.21754 1.01339 10.3174 0.0399647 33.9107
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 1.20051 12.3233 0.0399647 40.1471
