Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom
1 Model_1_goa_re_2019.dat 2022 1.19404 1.43459 1.19404 12.1687 0.0399647 39.9175
1 Model_1_goa_re_2019.dat 2023 1.16442 1.39902 1.16442 11.9719 0.0399647 39.4176
1 Model_1_goa_re_2019.dat 2024 1.14914 1.38067 1.14914 11.7882 0.0399647 38.8928
1 Model_1_goa_re_2019.dat 2025 1.15134 1.38333 1.15134 11.6419 0.0399647 38.4069
1 Model_1_goa_re_2019.dat 2026 1.1771 1.41421 1.1771 11.5085 0.0399647 37.9155
1 Model_1_goa_re_2019.dat 2027 1.14641 1.37734 1.14641 11.3695 0.0399647 37.3877
1 Model_1_goa_re_2019.dat 2028 1.11692 1.34193 1.11692 11.2236 0.0399647 36.9463
1 Model_1_goa_re_2019.dat 2029 1.09524 1.31589 1.09524 11.0702 0.0399647 36.5699
1 Model_1_goa_re_2019.dat 2030 1.07583 1.29257 1.07583 10.9194 0.0399647 36.2664
1 Model_1_goa_re_2019.dat 2031 1.05556 1.26822 1.05556 10.7779 0.0399647 35.9978
1 Model_1_goa_re_2019.dat 2032 1.0418 1.25172 1.0418 10.6306 0.0399647 35.8165
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1166
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3461
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43456 1.19402 12.1687 0.0399647 39.7529
1 Model_1_goa_re_2019.dat 2023 1.16435 1.39893 1.16435 11.9719 0.0399647 39.2541
1 Model_1_goa_re_2019.dat 2024 1.14892 1.38041 1.14892 11.7879 0.0399647 38.8071
1 Model_1_goa_re_2019.dat 2025 1.15082 1.38271 1.15082 11.6414 0.0399647 38.3499
1 Model_1_goa_re_2019.dat 2026 1.17616 1.41307 1.17616 11.5075 0.0399647 37.9359
1 Model_1_goa_re_2019.dat 2027 1.14526 1.37597 1.14526 11.3666 0.0399647 37.4872
1 Model_1_goa_re_2019.dat 2028 1.11623 1.3411 1.11623 11.2167 0.0399647 37.0664
1 Model_1_goa_re_2019.dat 2029 1.09533 1.316 1.09533 11.0565 0.0399647 36.622
1 Model_1_goa_re_2019.dat 2030 1.07655 1.29343 1.07655 10.894 0.0399647 36.231
1 Model_1_goa_re_2019.dat 2031 1.05522 1.26782 1.05522 10.7386 0.0399647 35.8207
1 Model_1_goa_re_2019.dat 2032 1.03525 1.24382 1.03525 10.5764 0.0399647 35.4115
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1148
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.2607
1 Model_1_goa_re_2019.dat 2022 1.19401 1.43456 1.19401 12.1687 0.0399647 39.612
1 Model_1_goa_re_2019.dat 2023 1.16433 1.39891 1.16433 11.9719 0.0399647 38.92
1 Model_1_goa_re_2019.dat 2024 1.14883 1.3803 1.14883 11.7879 0.0399647 38.2347
1 Model_1_goa_re_2019.dat 2025 1.15054 1.38238 1.15054 11.6412 0.0399647 37.5792
1 Model_1_goa_re_2019.dat 2026 1.17543 1.4122 1.17543 11.507 0.0399647 36.8809
1 Model_1_goa_re_2019.dat 2027 1.14368 1.37406 1.14368 11.3651 0.0399647 36.1459
1 Model_1_goa_re_2019.dat 2028 1.11343 1.33772 1.11343 11.2125 0.0399647 35.5019
1 Model_1_goa_re_2019.dat 2029 1.0912 1.31102 1.0912 11.0462 0.0399647 34.8538
1 Model_1_goa_re_2019.dat 2030 1.07106 1.28681 1.07106 10.8711 0.0399647 34.2327
1 Model_1_goa_re_2019.dat 2031 1.04867 1.25992 1.04867 10.6904 0.0399647 33.662
1 Model_1_goa_re_2019.dat 2032 1.0268 1.23364 1.0268 10.4868 0.0399647 33.109
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1095
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3039
1 Model_1_goa_re_2019.dat 2022 1.19401 1.43456 1.19401 12.1687 0.0399647 39.625
1 Model_1_goa_re_2019.dat 2023 1.16433 1.39891 1.16433 11.9719 0.0399647 38.9387
1 Model_1_goa_re_2019.dat 2024 1.14885 1.38033 1.14885 11.7879 0.0399647 38.33
1 Model_1_goa_re_2019.dat 2025 1.1506 1.38245 1.1506 11.6413 0.0399647 37.7208
1 Model_1_goa_re_2019.dat 2026 1.17558 1.41238 1.17558 11.5071 0.0399647 37.1467
1 Model_1_goa_re_2019.dat 2027 1.14397 1.37441 1.14397 11.3653 0.0399647 36.5733
1 Model_1_goa_re_2019.dat 2028 1.11384 1.33822 1.11384 11.2134 0.0399647 36.0522
1 Model_1_goa_re_2019.dat 2029 1.09175 1.31167 1.09175 11.0484 0.0399647 35.5582
1 Model_1_goa_re_2019.dat 2030 1.07219 1.28818 1.07219 10.8752 0.0399647 35.0914
1 Model_1_goa_re_2019.dat 2031 1.05076 1.26244 1.05076 10.6993 0.0399647 34.6562
1 Model_1_goa_re_2019.dat 2032 1.03007 1.23759 1.03007 10.503 0.0399647 34.3154
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1019
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.2866
1 Model_1_goa_re_2019.dat 2022 1.19401 1.43455 1.19401 12.1687 0.0399647 39.602
1 Model_1_goa_re_2019.dat 2023 1.16433 1.3989 1.16433 11.9719 0.0399647 39.0913
1 Model_1_goa_re_2019.dat 2024 1.14883 1.38031 1.14883 11.7879 0.0399647 38.5437
1 Model_1_goa_re_2019.dat 2025 1.15058 1.38242 1.15058 11.6413 0.0399647 38.0601
1 Model_1_goa_re_2019.dat 2026 1.17561 1.41241 1.17561 11.507 0.0399647 37.6187
1 Model_1_goa_re_2019.dat 2027 1.14424 1.37473 1.14424 11.3654 0.0399647 37.1518
1 Model_1_goa_re_2019.dat 2028 1.11476 1.33933 1.11476 11.2134 0.0399647 36.7283
1 Model_1_goa_re_2019.dat 2029 1.09376 1.3141 1.09376 11.0487 0.0399647 36.3079
1 Model_1_goa_re_2019.dat 2030 1.07515 1.29175 1.07515 10.878 0.0399647 35.9244
1 Model_1_goa_re_2019.dat 2031 1.05369 1.26597 1.05369 10.7089 0.0399647 35.5274
1 Model_1_goa_re_2019.dat 2032 1.03225 1.24021 1.03225 10.5255 0.0399647 35.1688
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44296 0.418805 12.4609 0.0137612 40.1684
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3659
1 Model_1_goa_re_2019.dat 2022 1.19403 1.43457 1.19403 12.1687 0.0399647 39.7882
1 Model_1_goa_re_2019.dat 2023 1.16438 1.39897 1.16438 11.9719 0.0399647 39.1709
1 Model_1_goa_re_2019.dat 2024 1.149 1.38051 1.149 11.7881 0.0399647 38.601
1 Model_1_goa_re_2019.dat 2025 1.15098 1.3829 1.15098 11.6416 0.0399647 38.0439
1 Model_1_goa_re_2019.dat 2026 1.17634 1.41329 1.17634 11.5078 0.0399647 37.4847
1 Model_1_goa_re_2019.dat 2027 1.14516 1.37584 1.14516 11.3675 0.0399647 36.9037
1 Model_1_goa_re_2019.dat 2028 1.11533 1.34001 1.11533 11.2185 0.0399647 36.3548
1 Model_1_goa_re_2019.dat 2029 1.09343 1.3137 1.09343 11.0593 0.0399647 35.8092
1 Model_1_goa_re_2019.dat 2030 1.07378 1.2901 1.07378 10.8975 0.0399647 35.3208
1 Model_1_goa_re_2019.dat 2031 1.0528 1.2649 1.0528 10.7382 0.0399647 34.8332
1 Model_1_goa_re_2019.dat 2032 1.0355 1.24413 1.0355 10.5657 0.0399647 34.3909
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44296 0.418805 12.4609 0.0137612 40.1603
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3365
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43457 1.19402 12.1687 0.0399647 39.6841
1 Model_1_goa_re_2019.dat 2023 1.16437 1.39895 1.16437 11.9719 0.0399647 39.0237
1 Model_1_goa_re_2019.dat 2024 1.14895 1.38045 1.14895 11.7881 0.0399647 38.3935
1 Model_1_goa_re_2019.dat 2025 1.15083 1.38272 1.15083 11.6415 0.0399647 37.7586
1 Model_1_goa_re_2019.dat 2026 1.17597 1.41285 1.17597 11.5075 0.0399647 37.1826
1 Model_1_goa_re_2019.dat 2027 1.14442 1.37495 1.14442 11.3667 0.0399647 36.5686
1 Model_1_goa_re_2019.dat 2028 1.11413 1.33856 1.11413 11.2165 0.0399647 35.9778
1 Model_1_goa_re_2019.dat 2029 1.0919 1.31187 1.0919 11.0542 0.0399647 35.3974
1 Model_1_goa_re_2019.dat 2030 1.07224 1.28824 1.07224 10.8862 0.0399647 34.8804
1 Model_1_goa_re_2019.dat 2031 1.05121 1.26298 1.05121 10.7164 0.0399647 34.3877
1 Model_1_goa_re_2019.dat 2032 1.03311 1.24124 1.03311 10.5268 0.0399647 33.8994
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1272
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3158
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43456 1.19402 12.1687 0.0399647 39.6606
1 Model_1_goa_re_2019.dat 2023 1.16434 1.39893 1.16434 11.9719 0.0399647 38.9982
1 Model_1_goa_re_2019.dat 2024 1.14889 1.38037 1.14889 11.788 0.0399647 38.3425
1 Model_1_goa_re_2019.dat 2025 1.15069 1.38256 1.15069 11.6414 0.0399647 37.775
1 Model_1_goa_re_2019.dat 2026 1.17575 1.41259 1.17575 11.5073 0.0399647 37.2469
1 Model_1_goa_re_2019.dat 2027 1.14422 1.3747 1.14422 11.3659 0.0399647 36.7267
1 Model_1_goa_re_2019.dat 2028 1.1141 1.33853 1.1141 11.2146 0.0399647 36.2413
1 Model_1_goa_re_2019.dat 2029 1.09202 1.312 1.09202 11.0509 0.0399647 35.8098
1 Model_1_goa_re_2019.dat 2030 1.07247 1.28852 1.07247 10.8804 0.0399647 35.4085
1 Model_1_goa_re_2019.dat 2031 1.05145 1.26327 1.05145 10.7079 0.0399647 35.018
1 Model_1_goa_re_2019.dat 2032 1.03236 1.24034 1.03236 10.516 0.0399647 34.6003
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1204
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.2867
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43456 1.19402 12.1687 0.0399647 39.6261
1 Model_1_goa_re_2019.dat 2023 1.16433 1.39891 1.16433 11.9719 0.0399647 38.9468
1 Model_1_goa_re_2019.dat 2024 1.14885 1.38033 1.14885 11.788 0.0399647 38.3422
1 Model_1_goa_re_2019.dat 2025 1.15061 1.38246 1.15061 11.6413 0.0399647 37.8199
1 Model_1_goa_re_2019.dat 2026 1.17558 1.41238 1.17558 11.5071 0.0399647 37.3159
1 Model_1_goa_re_2019.dat 2027 1.14396 1.3744 1.14396 11.3654 0.0399647 36.7638
1 Model_1_goa_re_2019.dat 2028 1.1139 1.33829 1.1139 11.2135 0.0399647 36.3135
1 Model_1_goa_re_2019.dat 2029 1.09211 1.31212 1.09211 11.0487 0.0399647 35.9189
1 Model_1_goa_re_2019.dat 2030 1.07298 1.28914 1.07298 10.8761 0.0399647 35.6125
1 Model_1_goa_re_2019.dat 2031 1.05213 1.26409 1.05213 10.7007 0.0399647 35.3425
1 Model_1_goa_re_2019.dat 2032 1.03212 1.24006 1.03212 10.5069 0.0399647 35.0876
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1255
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3334
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43456 1.19402 12.1687 0.0399647 39.7104
1 Model_1_goa_re_2019.dat 2023 1.16435 1.39893 1.16435 11.9719 0.0399647 39.069
1 Model_1_goa_re_2019.dat 2024 1.1489 1.38039 1.1489 11.788 0.0399647 38.431
1 Model_1_goa_re_2019.dat 2025 1.15075 1.38263 1.15075 11.6414 0.0399647 37.7475
1 Model_1_goa_re_2019.dat 2026 1.17591 1.41277 1.17591 11.5074 0.0399647 37.1667
1 Model_1_goa_re_2019.dat 2027 1.14454 1.37509 1.14454 11.3662 0.0399647 36.5015
1 Model_1_goa_re_2019.dat 2028 1.11455 1.33908 1.11455 11.2154 0.0399647 35.8592
1 Model_1_goa_re_2019.dat 2029 1.0923 1.31234 1.0923 11.0528 0.0399647 35.28
1 Model_1_goa_re_2019.dat 2030 1.07208 1.28805 1.07208 10.8846 0.0399647 34.6963
1 Model_1_goa_re_2019.dat 2031 1.05 1.26152 1.05 10.7157 0.0399647 34.1168
1 Model_1_goa_re_2019.dat 2032 1.03008 1.23759 1.03008 10.528 0.0399647 33.5853
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.13
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3512
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43457 1.19402 12.1687 0.0399647 39.7669
1 Model_1_goa_re_2019.dat 2023 1.16436 1.39894 1.16436 11.9719 0.0399647 39.171
1 Model_1_goa_re_2019.dat 2024 1.14893 1.38043 1.14893 11.788 0.0399647 38.589
1 Model_1_goa_re_2019.dat 2025 1.15084 1.38274 1.15084 11.6415 0.0399647 38.0661
1 Model_1_goa_re_2019.dat 2026 1.17614 1.41305 1.17614 11.5076 0.0399647 37.523
1 Model_1_goa_re_2019.dat 2027 1.14504 1.37569 1.14504 11.3667 0.0399647 36.9112
1 Model_1_goa_re_2019.dat 2028 1.11545 1.34016 1.11545 11.2167 0.0399647 36.3414
1 Model_1_goa_re_2019.dat 2029 1.09368 1.314 1.09368 11.0563 0.0399647 35.7627
1 Model_1_goa_re_2019.dat 2030 1.07394 1.29029 1.07394 10.8922 0.0399647 35.18
1 Model_1_goa_re_2019.dat 2031 1.05234 1.26434 1.05234 10.731 0.0399647 34.738
1 Model_1_goa_re_2019.dat 2032 1.03299 1.2411 1.03299 10.5572 0.0399647 34.2737
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1257
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3019
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43456 1.19402 12.1687 0.0399647 39.6383
1 Model_1_goa_re_2019.dat 2023 1.16434 1.39892 1.16434 11.9719 0.0399647 38.9619
1 Model_1_goa_re_2019.dat 2024 1.14887 1.38036 1.14887 11.788 0.0399647 38.3683
1 Model_1_goa_re_2019.dat 2025 1.15066 1.38251 1.15066 11.6413 0.0399647 37.7427
1 Model_1_goa_re_2019.dat 2026 1.17566 1.41248 1.17566 11.5072 0.0399647 37.1361
1 Model_1_goa_re_2019.dat 2027 1.14406 1.37452 1.14406 11.3657 0.0399647 36.5108
1 Model_1_goa_re_2019.dat 2028 1.11392 1.33831 1.11392 11.2142 0.0399647 35.8974
1 Model_1_goa_re_2019.dat 2029 1.09188 1.31183 1.09188 11.0497 0.0399647 35.3281
1 Model_1_goa_re_2019.dat 2030 1.07229 1.2883 1.07229 10.8778 0.0399647 34.7931
1 Model_1_goa_re_2019.dat 2031 1.05072 1.26239 1.05072 10.7033 0.0399647 34.2422
1 Model_1_goa_re_2019.dat 2032 1.03018 1.23772 1.03018 10.5087 0.0399647 33.7062
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44296 0.418805 12.4609 0.0137612 40.1643
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3756
1 Model_1_goa_re_2019.dat 2022 1.19403 1.43457 1.19403 12.1687 0.0399647 39.7934
1 Model_1_goa_re_2019.dat 2023 1.16438 1.39897 1.16438 11.9719 0.0399647 39.1952
1 Model_1_goa_re_2019.dat 2024 1.149 1.38051 1.149 11.7881 0.0399647 38.6709
1 Model_1_goa_re_2019.dat 2025 1.15099 1.38291 1.15099 11.6416 0.0399647 38.1764
1 Model_1_goa_re_2019.dat 2026 1.17639 1.41335 1.17639 11.5078 0.0399647 37.6673
1 Model_1_goa_re_2019.dat 2027 1.14531 1.37602 1.14531 11.3675 0.0399647 37.2586
1 Model_1_goa_re_2019.dat 2028 1.11565 1.3404 1.11565 11.2188 0.0399647 36.8438
1 Model_1_goa_re_2019.dat 2029 1.09402 1.31441 1.09402 11.0601 0.0399647 36.4742
1 Model_1_goa_re_2019.dat 2030 1.07484 1.29138 1.07484 10.8993 0.0399647 36.1063
1 Model_1_goa_re_2019.dat 2031 1.05444 1.26688 1.05444 10.7429 0.0399647 35.8675
1 Model_1_goa_re_2019.dat 2032 1.03777 1.24686 1.03777 10.5759 0.0399647 35.6158
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44296 0.418805 12.4609 0.0137612 40.1421
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.3602
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43457 1.19402 12.1687 0.0399647 39.7323
1 Model_1_goa_re_2019.dat 2023 1.16436 1.39895 1.16436 11.9719 0.0399647 39.0684
1 Model_1_goa_re_2019.dat 2024 1.14894 1.38044 1.14894 11.788 0.0399647 38.4655
1 Model_1_goa_re_2019.dat 2025 1.15085 1.38274 1.15085 11.6415 0.0399647 37.8581
1 Model_1_goa_re_2019.dat 2026 1.17608 1.41298 1.17608 11.5076 0.0399647 37.2581
1 Model_1_goa_re_2019.dat 2027 1.14473 1.37533 1.14473 11.3666 0.0399647 36.6537
1 Model_1_goa_re_2019.dat 2028 1.11468 1.33923 1.11468 11.2167 0.0399647 36.2532
1 Model_1_goa_re_2019.dat 2029 1.09243 1.3125 1.09243 11.0555 0.0399647 35.8865
1 Model_1_goa_re_2019.dat 2030 1.0726 1.28867 1.0726 10.8891 0.0399647 35.598
1 Model_1_goa_re_2019.dat 2031 1.05144 1.26326 1.05144 10.7231 0.0399647 35.3832
1 Model_1_goa_re_2019.dat 2032 1.03327 1.24143 1.03327 10.5403 0.0399647 35.1868
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44296 0.418805 12.4609 0.0137612 40.1848
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.4107
1 Model_1_goa_re_2019.dat 2022 1.19403 1.43458 1.19403 12.1687 0.0399647 39.8353
1 Model_1_goa_re_2019.dat 2023 1.1644 1.39899 1.1644 11.9719 0.0399647 39.2184
1 Model_1_goa_re_2019.dat 2024 1.14905 1.38057 1.14905 11.7881 0.0399647 38.7078
1 Model_1_goa_re_2019.dat 2025 1.15112 1.38307 1.15112 11.6417 0.0399647 38.1992
1 Model_1_goa_re_2019.dat 2026 1.17663 1.41364 1.17663 11.5081 0.0399647 37.712
1 Model_1_goa_re_2019.dat 2027 1.1456 1.37637 1.1456 11.3682 0.0399647 37.1899
1 Model_1_goa_re_2019.dat 2028 1.11583 1.34061 1.11583 11.2205 0.0399647 36.6824
1 Model_1_goa_re_2019.dat 2029 1.09398 1.31437 1.09398 11.0636 0.0399647 36.2223
1 Model_1_goa_re_2019.dat 2030 1.0747 1.29121 1.0747 10.9056 0.0399647 35.8131
1 Model_1_goa_re_2019.dat 2031 1.05457 1.26703 1.05457 10.7526 0.0399647 35.4299
1 Model_1_goa_re_2019.dat 2032 1.03902 1.24836 1.03902 10.5895 0.0399647 35.0291
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44296 0.418805 12.4609 0.0137612 40.142
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.361
1 Model_1_goa_re_2019.dat 2022 1.19402 1.43457 1.19402 12.1687 0.0399647 39.8452
1 Model_1_goa_re_2019.dat 2023 1.16437 1.39896 1.16437 11.9719 0.0399647 39.431
1 Model_1_goa_re_2019.dat 2024 1.14898 1.38049 1.14898 11.788 0.0399647 39.0344
1 Model_1_goa_re_2019.dat 2025 1.151 1.38292 1.151 11.6415 0.0399647 38.7996
1 Model_1_goa_re_2019.dat 2026 1.17656 1.41355 1.17656 11.5079 0.0399647 38.5761
1 Model_1_goa_re_2019.dat 2027 1.14603 1.37689 1.14603 11.3677 0.0399647 38.3353
1 Model_1_goa_re_2019.dat 2028 1.11756 1.34271 1.11756 11.2192 0.0399647 38.1404
1 Model_1_goa_re_2019.dat 2029 1.09751 1.31863 1.09751 11.0624 0.0399647 37.9576
1 Model_1_goa_re_2019.dat 2030 1.07964 1.29717 1.07964 10.9074 0.0399647 37.7576
1 Model_1_goa_re_2019.dat 2031 1.05969 1.27321 1.05969 10.7644 0.0399647 37.6269
1 Model_1_goa_re_2019.dat 2032 1.04243 1.25248 1.04243 10.6241 0.0399647 37.4585
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44295 0.418805 12.4609 0.0137612 40.1176
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.2548
1 Model_1_goa_re_2019.dat 2022 1.19401 1.43456 1.19401 12.1687 0.0399647 39.5976
1 Model_1_goa_re_2019.dat 2023 1.16433 1.3989 1.16433 11.9719 0.0399647 38.9225
1 Model_1_goa_re_2019.dat 2024 1.14883 1.3803 1.14883 11.7879 0.0399647 38.2559
1 Model_1_goa_re_2019.dat 2025 1.15054 1.38237 1.15054 11.6412 0.0399647 37.6227
1 Model_1_goa_re_2019.dat 2026 1.17541 1.41218 1.17541 11.507 0.0399647 36.9867
1 Model_1_goa_re_2019.dat 2027 1.14366 1.37403 1.14366 11.3651 0.0399647 36.3537
1 Model_1_goa_re_2019.dat 2028 1.11345 1.33775 1.11345 11.2125 0.0399647 35.7076
1 Model_1_goa_re_2019.dat 2029 1.09144 1.3113 1.09144 11.046 0.0399647 35.2341
1 Model_1_goa_re_2019.dat 2030 1.07166 1.28753 1.07166 10.871 0.0399647 34.8273
1 Model_1_goa_re_2019.dat 2031 1.04967 1.26113 1.04967 10.6908 0.0399647 34.5361
1 Model_1_goa_re_2019.dat 2032 1.02825 1.23539 1.02825 10.4881 0.0399647 34.2968
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.790419 12.477 0.0258654 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20099 1.44296 0.418805 12.4609 0.0137612 40.1598
1 Model_1_goa_re_2019.dat 2021 1.20859 1.45209 1.20859 12.3959 0.0399647 40.4206
