year,haul_date,species,fmp_area,extrapolated_weight
2016,2016-06-14T08:00:00Z,307,GOA,NA
2016,2016-06-14T08:00:00Z,307,GOA,NA
2016,2016-06-15T08:00:00Z,307,GOA,NA
2016,2016-06-15T08:00:00Z,307,GOA,NA
2016,2016-06-15T08:00:00Z,307,GOA,NA
2016,2016-06-15T08:00:00Z,307,GOA,NA
2016,2016-05-01T08:00:00Z,307,GOA,NA
2016,2016-08-20T08:00:00Z,307,GOA,NA
2016,2016-05-04T08:00:00Z,307,GOA,NA
2016,2016-05-04T08:00:00Z,307,GOA,972.52
2016,2016-05-07T08:00:00Z,307,GOA,NA
2016,2016-05-08T08:00:00Z,307,GOA,66.68
2016,2016-05-09T08:00:00Z,307,GOA,NA
2016,2016-07-05T08:00:00Z,307,GOA,97.33
2016,2016-07-06T08:00:00Z,307,GOA,40.99
2016,2016-08-19T08:00:00Z,307,GOA,NA
2016,2016-08-19T08:00:00Z,307,GOA,NA
2016,2016-08-19T08:00:00Z,307,GOA,NA
2016,2016-10-06T08:00:00Z,307,GOA,42.17
2016,2016-10-06T08:00:00Z,307,GOA,25.13
2016,2016-04-14T08:00:00Z,307,GOA,8.16
2016,2016-04-15T08:00:00Z,307,GOA,7.61
2016,2016-09-02T08:00:00Z,307,GOA,58.75
2016,2016-11-23T09:00:00Z,307,GOA,35.59
2016,2016-11-23T09:00:00Z,307,GOA,232.45
2016,2016-11-23T09:00:00Z,307,GOA,36.59
2016,2016-12-10T09:00:00Z,307,GOA,4.53
2016,2016-11-25T09:00:00Z,307,GOA,18.59
2016,2016-11-25T09:00:00Z,307,GOA,124.88
2016,2016-12-05T09:00:00Z,307,GOA,104.96
2016,2016-12-05T09:00:00Z,307,GOA,154.21
2016,2016-08-29T08:00:00Z,307,GOA,48.6
2016,2016-09-01T08:00:00Z,307,GOA,22.5
2016,2016-04-24T08:00:00Z,307,GOA,6
2016,2016-11-11T09:00:00Z,307,GOA,125.84
2016,2016-11-19T09:00:00Z,307,GOA,214.55
2016,2016-07-19T08:00:00Z,307,GOA,11.15
2016,2016-11-22T09:00:00Z,307,GOA,5.04
2016,2016-11-22T09:00:00Z,307,GOA,11.45
2016,2016-11-22T09:00:00Z,307,GOA,49.14
2016,2016-05-21T08:00:00Z,307,GOA,NA
2016,2016-05-21T08:00:00Z,307,GOA,NA
2016,2016-05-22T08:00:00Z,307,GOA,NA
2016,2016-05-24T08:00:00Z,307,GOA,NA
2016,2016-05-25T08:00:00Z,307,GOA,NA
2016,2016-05-28T08:00:00Z,307,GOA,NA
2016,2016-05-28T08:00:00Z,307,GOA,NA
2016,2016-05-29T08:00:00Z,307,GOA,NA
2016,2016-05-29T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,NA
2016,2016-05-27T08:00:00Z,307,GOA,NA
2016,2016-05-27T08:00:00Z,307,GOA,NA
2016,2016-05-28T08:00:00Z,307,GOA,NA
2016,2016-05-31T08:00:00Z,307,GOA,NA
2016,2016-05-31T08:00:00Z,307,GOA,NA
2016,2016-06-01T08:00:00Z,307,GOA,NA
2016,2016-06-02T08:00:00Z,307,GOA,NA
2016,2016-06-03T08:00:00Z,307,GOA,NA
2016,2016-06-04T08:00:00Z,307,GOA,NA
2016,2016-06-05T08:00:00Z,307,GOA,NA
2016,2016-06-05T08:00:00Z,307,GOA,NA
2016,2016-09-03T08:00:00Z,307,GOA,NA
2016,2016-09-03T08:00:00Z,307,GOA,NA
2016,2016-09-03T08:00:00Z,307,GOA,NA
2016,2016-05-19T08:00:00Z,307,GOA,NA
2016,2016-09-01T08:00:00Z,307,GOA,NA
2016,2016-09-01T08:00:00Z,307,GOA,NA
2016,2016-09-02T08:00:00Z,307,GOA,NA
2016,2016-05-20T08:00:00Z,307,GOA,341.09
2016,2016-08-24T08:00:00Z,307,GOA,NA
2016,2016-05-07T08:00:00Z,307,GOA,NA
2016,2016-10-03T08:00:00Z,307,GOA,38.5
2016,2016-05-21T08:00:00Z,307,GOA,19.48
2016,2016-11-18T09:00:00Z,307,GOA,923.52
2016,2016-07-11T08:00:00Z,307,GOA,NA
2016,2016-05-15T08:00:00Z,307,GOA,12
2016,2016-05-14T08:00:00Z,307,GOA,17.1
2016,2016-05-14T08:00:00Z,307,GOA,10.2
2016,2016-09-07T08:00:00Z,307,GOA,NA
2016,2016-04-20T08:00:00Z,307,GOA,NA
2016,2016-04-20T08:00:00Z,307,GOA,NA
2016,2016-07-30T08:00:00Z,307,GOA,63.18
2016,2016-07-31T08:00:00Z,307,GOA,100.69
2016,2016-07-31T08:00:00Z,307,GOA,21.14
2016,2016-08-01T08:00:00Z,307,GOA,24.77
2016,2016-08-01T08:00:00Z,307,GOA,74.22
2016,2016-06-15T08:00:00Z,307,GOA,NA
2016,2016-04-27T08:00:00Z,307,GOA,NA
2016,2016-04-20T08:00:00Z,307,GOA,6.62
2016,2016-04-27T08:00:00Z,307,GOA,NA
2016,2016-11-09T09:00:00Z,307,GOA,29
2016,2016-11-09T09:00:00Z,307,GOA,22.96
2016,2016-09-05T08:00:00Z,307,GOA,NA
2016,2016-09-05T08:00:00Z,307,GOA,21.15
2016,2016-09-06T08:00:00Z,307,GOA,NA
2016,2016-11-10T09:00:00Z,307,GOA,6.8
2016,2016-06-18T08:00:00Z,307,GOA,465.83
2016,2016-07-31T08:00:00Z,307,GOA,NA
2016,2016-07-31T08:00:00Z,307,GOA,NA
2016,2016-08-01T08:00:00Z,307,GOA,NA
2016,2016-05-13T08:00:00Z,307,GOA,NA
2016,2016-05-13T08:00:00Z,307,GOA,8.16
2016,2016-05-14T08:00:00Z,307,GOA,NA
2016,2016-05-14T08:00:00Z,307,GOA,37.72
2016,2016-05-14T08:00:00Z,307,GOA,NA
2016,2016-05-25T08:00:00Z,307,GOA,NA
2016,2016-05-25T08:00:00Z,307,GOA,18
2016,2016-05-25T08:00:00Z,307,GOA,NA
2016,2016-05-26T08:00:00Z,307,GOA,NA
2016,2016-05-26T08:00:00Z,307,GOA,70.38
2016,2016-05-27T08:00:00Z,307,GOA,35.38
2016,2016-05-27T08:00:00Z,307,GOA,NA
2016,2016-05-28T08:00:00Z,307,GOA,53.96
2016,2016-05-28T08:00:00Z,307,GOA,51.52
2016,2016-05-29T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,2.88
2016,2016-05-15T08:00:00Z,307,GOA,NA
2016,2016-05-15T08:00:00Z,307,GOA,NA
2016,2016-05-16T08:00:00Z,307,GOA,NA
2016,2016-05-16T08:00:00Z,307,GOA,NA
2016,2016-05-15T08:00:00Z,307,GOA,NA
2016,2016-05-17T08:00:00Z,307,GOA,NA
2016,2016-05-17T08:00:00Z,307,GOA,NA
2016,2016-05-18T08:00:00Z,307,GOA,NA
2016,2016-05-18T08:00:00Z,307,GOA,3.08
2016,2016-05-20T08:00:00Z,307,GOA,7.59
2016,2016-05-22T08:00:00Z,307,GOA,4.8
2016,2016-05-23T08:00:00Z,307,GOA,NA
2016,2016-04-11T08:00:00Z,307,GOA,15
2016,2016-04-11T08:00:00Z,307,GOA,14
2016,2016-06-10T08:00:00Z,307,GOA,371.42
2016,2016-06-05T08:00:00Z,307,GOA,526.01
2016,2016-06-05T08:00:00Z,307,GOA,878
2016,2016-06-06T08:00:00Z,307,GOA,350.27
2016,2016-06-06T08:00:00Z,307,GOA,NA
2016,2016-07-27T08:00:00Z,307,GOA,NA
2016,2016-07-26T08:00:00Z,307,GOA,51.2
2016,2016-01-22T09:00:00Z,307,GOA,2006.92
2016,2016-12-17T09:00:00Z,307,GOA,NA
2016,2016-02-22T09:00:00Z,307,GOA,58.73
2016,2016-06-07T08:00:00Z,307,GOA,660.29
2016,2016-03-19T08:00:00Z,307,GOA,147.22
2016,2016-03-20T08:00:00Z,307,GOA,32.8
2016,2016-03-20T08:00:00Z,307,GOA,19.2
2016,2016-03-20T08:00:00Z,307,GOA,31.5
2016,2016-03-21T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,NA
2016,2016-06-01T08:00:00Z,307,GOA,26.56
2016,2016-06-02T08:00:00Z,307,GOA,36.54
2016,2016-06-02T08:00:00Z,307,GOA,150.66
2016,2016-06-03T08:00:00Z,307,GOA,NA
2016,2016-06-04T08:00:00Z,307,GOA,664.27
2016,2016-06-04T08:00:00Z,307,GOA,712.15
2016,2016-05-24T08:00:00Z,307,GOA,21.88
2016,2016-05-25T08:00:00Z,307,GOA,17.5
2016,2016-05-26T08:00:00Z,307,GOA,38.13
2016,2016-02-09T09:00:00Z,307,GOA,9
2016,2016-06-07T08:00:00Z,307,GOA,809.4
2016,2016-06-07T08:00:00Z,307,GOA,NA
2016,2016-06-08T08:00:00Z,307,GOA,720.57
2016,2016-06-09T08:00:00Z,307,GOA,837
2016,2016-06-09T08:00:00Z,307,GOA,464.4
2016,2016-04-23T08:00:00Z,307,GOA,1.35
2016,2016-04-24T08:00:00Z,307,GOA,19.88
2016,2016-04-27T08:00:00Z,307,GOA,2359.79
2016,2016-04-27T08:00:00Z,307,GOA,167.14
2016,2016-06-11T08:00:00Z,307,GOA,163.8
2016,2016-06-11T08:00:00Z,307,GOA,NA
2016,2016-08-15T08:00:00Z,307,GOA,22
2016,2016-08-16T08:00:00Z,307,GOA,12
2016,2016-03-28T08:00:00Z,307,GOA,42.3
2016,2016-03-29T08:00:00Z,307,GOA,31.73
2016,2016-03-29T08:00:00Z,307,GOA,10.5
2016,2016-04-16T08:00:00Z,307,GOA,19.34
2016,2016-04-17T08:00:00Z,307,GOA,12.98
2016,2016-04-10T08:00:00Z,307,GOA,11.2
2016,2016-04-10T08:00:00Z,307,GOA,16
2016,2016-04-15T08:00:00Z,307,GOA,10.8
2016,2016-04-16T08:00:00Z,307,GOA,NA
2016,2016-11-24T09:00:00Z,307,GOA,272.67
2016,2016-11-24T09:00:00Z,307,GOA,9.8
2016,2016-03-30T08:00:00Z,307,GOA,12.6
2016,2016-03-31T08:00:00Z,307,GOA,14.7
2016,2016-03-31T08:00:00Z,307,GOA,37.5
2016,2016-04-19T08:00:00Z,307,GOA,311.04
2016,2016-04-19T08:00:00Z,307,GOA,23.2
2016,2016-04-20T08:00:00Z,307,GOA,9
2016,2016-07-19T08:00:00Z,307,GOA,NA
2016,2016-07-20T08:00:00Z,307,GOA,NA
2016,2016-07-20T08:00:00Z,307,GOA,NA
2016,2016-05-10T08:00:00Z,307,GOA,7
2016,2016-05-10T08:00:00Z,307,GOA,NA
2016,2016-03-27T08:00:00Z,307,GOA,NA
2016,2016-03-28T08:00:00Z,307,GOA,NA
2016,2016-03-28T08:00:00Z,307,GOA,NA
2016,2016-07-23T08:00:00Z,307,GOA,NA
2016,2016-05-04T08:00:00Z,307,GOA,NA
2016,2016-10-05T08:00:00Z,307,GOA,NA
2016,2016-10-06T08:00:00Z,307,GOA,14.4
2016,2016-10-07T08:00:00Z,307,GOA,8
2016,2016-10-07T08:00:00Z,307,GOA,NA
2016,2016-10-07T08:00:00Z,307,GOA,79.92
2016,2016-10-08T08:00:00Z,307,GOA,13.8
2016,2016-05-26T08:00:00Z,307,GOA,747.54
2016,2016-04-22T08:00:00Z,307,GOA,NA
2016,2016-04-22T08:00:00Z,307,GOA,NA
2016,2016-04-22T08:00:00Z,307,GOA,NA
2016,2016-05-26T08:00:00Z,307,GOA,24.6
2016,2016-05-19T08:00:00Z,307,GOA,NA
2016,2016-05-20T08:00:00Z,307,GOA,NA
2016,2016-03-26T08:00:00Z,307,GOA,NA
2016,2016-05-23T08:00:00Z,307,GOA,10.2
2016,2016-05-16T08:00:00Z,307,GOA,NA
2016,2016-05-16T08:00:00Z,307,GOA,NA
2016,2016-05-17T08:00:00Z,307,GOA,NA
2016,2016-05-18T08:00:00Z,307,GOA,NA
2016,2016-05-18T08:00:00Z,307,GOA,NA
2016,2016-05-19T08:00:00Z,307,GOA,NA
2016,2016-05-06T08:00:00Z,307,GOA,39.09
2016,2016-05-07T08:00:00Z,307,GOA,62.1
2016,2016-05-07T08:00:00Z,307,GOA,13.2
2016,2016-05-08T08:00:00Z,307,GOA,29.52
2016,2016-05-04T08:00:00Z,307,GOA,15
2016,2016-08-11T08:00:00Z,307,GOA,187.12
2016,2016-10-30T08:00:00Z,307,GOA,NA
2016,2016-07-24T08:00:00Z,307,GOA,2911.9
2016,2016-07-25T08:00:00Z,307,GOA,344.64
2016,2016-07-26T08:00:00Z,307,GOA,57.96
2016,2016-02-22T09:00:00Z,307,GOA,3
2016,2016-05-24T08:00:00Z,307,GOA,20
2016,2016-05-24T08:00:00Z,307,GOA,15
2016,2016-05-25T08:00:00Z,307,GOA,12
2016,2016-05-25T08:00:00Z,307,GOA,9
2016,2016-05-26T08:00:00Z,307,GOA,62.62
2016,2016-08-28T08:00:00Z,307,GOA,43.2
2016,2016-08-28T08:00:00Z,307,GOA,6.4
2016,2016-08-28T08:00:00Z,307,GOA,NA
2016,2016-08-29T08:00:00Z,307,GOA,201.6
2016,2016-04-22T08:00:00Z,307,GOA,NA
2016,2016-04-22T08:00:00Z,307,GOA,NA
2016,2016-04-22T08:00:00Z,307,GOA,NA
2016,2016-04-22T08:00:00Z,307,GOA,NA
2016,2016-07-01T08:00:00Z,307,GOA,340.34
2016,2016-07-03T08:00:00Z,307,GOA,39.43
2016,2016-05-07T08:00:00Z,307,GOA,42.05
2016,2016-07-04T08:00:00Z,307,GOA,37.16
2016,2016-07-06T08:00:00Z,307,GOA,73.09
2016,2016-07-15T08:00:00Z,307,GOA,23.61
2016,2016-05-13T08:00:00Z,307,GOA,NA
2016,2016-11-04T08:00:00Z,307,GOA,4.32
2016,2016-03-31T08:00:00Z,307,GOA,104.56
2016,2016-03-31T08:00:00Z,307,GOA,36.15
2016,2016-09-23T08:00:00Z,307,GOA,42.9
2016,2016-07-16T08:00:00Z,307,GOA,50.62
2016,2016-07-17T08:00:00Z,307,GOA,723.98
2016,2016-07-17T08:00:00Z,307,GOA,154.06
2016,2016-07-18T08:00:00Z,307,GOA,59.73
2016,2016-07-18T08:00:00Z,307,GOA,12127.51
2016,2016-07-19T08:00:00Z,307,GOA,255.93
2016,2016-09-23T08:00:00Z,307,GOA,NA
2016,2016-09-23T08:00:00Z,307,GOA,NA
2016,2016-06-01T08:00:00Z,307,GOA,NA
2016,2016-06-01T08:00:00Z,307,GOA,NA
2016,2016-06-02T08:00:00Z,307,GOA,NA
2016,2016-11-04T08:00:00Z,307,GOA,NA
2016,2016-11-05T08:00:00Z,307,GOA,13.2
2016,2016-11-02T08:00:00Z,307,GOA,NA
2016,2016-11-03T08:00:00Z,307,GOA,11.6
2016,2016-04-10T08:00:00Z,307,GOA,89.75
2016,2016-04-10T08:00:00Z,307,GOA,109
2016,2016-04-10T08:00:00Z,307,GOA,207
2016,2016-04-11T08:00:00Z,307,GOA,37.5
2016,2016-04-11T08:00:00Z,307,GOA,38
2016,2016-05-26T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,NA
2016,2016-05-31T08:00:00Z,307,GOA,NA
2016,2016-03-21T08:00:00Z,307,GOA,NA
2016,2016-03-21T08:00:00Z,307,GOA,NA
2016,2016-03-21T08:00:00Z,307,GOA,NA
2016,2016-03-25T08:00:00Z,307,GOA,NA
2016,2016-03-25T08:00:00Z,307,GOA,NA
2016,2016-03-26T08:00:00Z,307,GOA,NA
2016,2016-03-26T08:00:00Z,307,GOA,NA
2016,2016-11-06T08:00:00Z,307,GOA,NA
2016,2016-11-08T09:00:00Z,307,GOA,38.7
2016,2016-11-08T09:00:00Z,307,GOA,NA
2016,2016-11-09T09:00:00Z,307,GOA,40.01
2016,2016-11-09T09:00:00Z,307,GOA,12.93
2016,2016-11-05T08:00:00Z,307,GOA,5.06
2016,2016-04-04T08:00:00Z,307,GOA,NA
2016,2016-04-11T08:00:00Z,307,GOA,NA
2016,2016-04-13T08:00:00Z,307,GOA,NA
2016,2016-07-06T08:00:00Z,307,GOA,1321.36
2016,2016-04-10T08:00:00Z,307,GOA,19.2
2016,2016-04-11T08:00:00Z,307,GOA,NA
2016,2016-04-14T08:00:00Z,307,GOA,16.8
2016,2016-10-20T08:00:00Z,307,GOA,63.52
2016,2016-10-21T08:00:00Z,307,GOA,88.49
2016,2016-09-17T08:00:00Z,307,GOA,NA
2016,2016-06-16T08:00:00Z,307,GOA,NA
2016,2016-03-30T08:00:00Z,307,GOA,NA
2016,2016-03-30T08:00:00Z,307,GOA,NA
2016,2016-03-31T08:00:00Z,307,GOA,NA
2016,2016-03-31T08:00:00Z,307,GOA,NA
2016,2016-04-01T08:00:00Z,307,GOA,NA
2016,2016-04-01T08:00:00Z,307,GOA,NA
2016,2016-04-01T08:00:00Z,307,GOA,NA
2016,2016-04-03T08:00:00Z,307,GOA,14.93
2016,2016-04-04T08:00:00Z,307,GOA,NA
2016,2016-04-04T08:00:00Z,307,GOA,NA
2016,2016-07-06T08:00:00Z,307,GOA,126.11
2016,2016-07-06T08:00:00Z,307,GOA,402.99
2016,2016-07-06T08:00:00Z,307,GOA,2909.27
2016,2016-07-09T08:00:00Z,307,GOA,1701.89
2016,2016-07-13T08:00:00Z,307,GOA,337.11
2016,2016-07-13T08:00:00Z,307,GOA,1408.77
2016,2016-04-14T08:00:00Z,307,GOA,NA
2016,2016-07-04T08:00:00Z,307,GOA,225.41
2016,2016-07-05T08:00:00Z,307,GOA,446.82
2016,2016-04-14T08:00:00Z,307,GOA,NA
2016,2016-07-06T08:00:00Z,307,GOA,640.45
2016,2016-07-16T08:00:00Z,307,GOA,1222.86
2016,2016-04-19T08:00:00Z,307,GOA,31.4
2016,2016-04-19T08:00:00Z,307,GOA,15.75
2016,2016-04-19T08:00:00Z,307,GOA,221.91
2016,2016-07-20T08:00:00Z,307,GOA,1497.76
2016,2016-07-20T08:00:00Z,307,GOA,216.83
2016,2016-07-23T08:00:00Z,307,GOA,15.08
2016,2016-07-24T08:00:00Z,307,GOA,41.02
2016,2016-07-24T08:00:00Z,307,GOA,264.58
2016,2016-07-25T08:00:00Z,307,GOA,811.51
2016,2016-04-05T08:00:00Z,307,GOA,152.91
2016,2016-04-07T08:00:00Z,307,GOA,63.75
2016,2016-04-08T08:00:00Z,307,GOA,39.9
2016,2016-04-13T08:00:00Z,307,GOA,171.52
2016,2016-04-23T08:00:00Z,307,GOA,NA
2016,2016-06-30T08:00:00Z,307,GOA,7.8
2016,2016-04-12T08:00:00Z,307,GOA,6
2016,2016-04-13T08:00:00Z,307,GOA,NA
2016,2016-04-13T08:00:00Z,307,GOA,12
2016,2016-05-27T08:00:00Z,307,GOA,NA
2016,2016-05-27T08:00:00Z,307,GOA,NA
2016,2016-05-28T08:00:00Z,307,GOA,NA
2016,2016-05-28T08:00:00Z,307,GOA,NA
2016,2016-05-29T08:00:00Z,307,GOA,NA
2016,2016-05-30T08:00:00Z,307,GOA,NA
2016,2016-05-15T08:00:00Z,307,GOA,NA
2016,2016-05-16T08:00:00Z,307,GOA,NA
2016,2016-05-16T08:00:00Z,307,GOA,25.3
2016,2016-05-17T08:00:00Z,307,GOA,13.8
2016,2016-05-17T08:00:00Z,307,GOA,NA
2016,2016-05-18T08:00:00Z,307,GOA,NA
2016,2016-05-18T08:00:00Z,307,GOA,16.8
2016,2016-05-18T08:00:00Z,307,GOA,NA
2016,2016-05-19T08:00:00Z,307,GOA,NA
2016,2016-05-19T08:00:00Z,307,GOA,NA
2016,2016-05-27T08:00:00Z,307,GOA,29.25
2016,2016-03-24T08:00:00Z,307,GOA,440.47
2016,2016-04-21T08:00:00Z,307,GOA,12
2016,2016-04-22T08:00:00Z,307,GOA,34.8
2016,2016-10-22T08:00:00Z,307,GOA,37.62
2016,2016-09-01T08:00:00Z,307,GOA,NA
2016,2016-07-11T08:00:00Z,307,GOA,NA
2016,2016-07-12T08:00:00Z,307,GOA,NA
2016,2016-07-13T08:00:00Z,307,GOA,NA
2016,2016-07-14T08:00:00Z,307,GOA,6.6
2016,2016-10-20T08:00:00Z,307,GOA,NA
2016,2016-10-20T08:00:00Z,307,GOA,NA
2016,2016-10-21T08:00:00Z,307,GOA,NA
2016,2016-07-14T08:00:00Z,307,GOA,NA
2016,2016-07-14T08:00:00Z,307,GOA,NA
2016,2016-04-15T08:00:00Z,307,GOA,32
2016,2016-03-21T08:00:00Z,307,GOA,NA
2016,2016-03-21T08:00:00Z,307,GOA,NA
2016,2016-03-22T08:00:00Z,307,GOA,NA
2016,2016-05-27T08:00:00Z,307,GOA,104.4
2016,2016-05-28T08:00:00Z,307,GOA,14.4
2016,2016-05-28T08:00:00Z,307,GOA,192.46
2016,2016-05-29T08:00:00Z,307,GOA,157.14
2016,2016-05-18T08:00:00Z,307,GOA,16
2016,2016-05-18T08:00:00Z,307,GOA,13.8
2016,2016-05-29T08:00:00Z,307,GOA,239.49
2016,2016-04-19T08:00:00Z,307,GOA,19.43
2016,2016-04-19T08:00:00Z,307,GOA,20.17
2016,2016-04-20T08:00:00Z,307,GOA,24.85
2016,2016-05-13T08:00:00Z,307,GOA,28.75
2016,2016-05-14T08:00:00Z,307,GOA,16
2016,2016-05-15T08:00:00Z,307,GOA,6
2016,2016-05-15T08:00:00Z,307,GOA,24
2016,2016-05-16T08:00:00Z,307,GOA,100.8
2016,2016-05-16T08:00:00Z,307,GOA,17.97
2016,2016-05-14T08:00:00Z,307,GOA,43.57
2016,2016-05-14T08:00:00Z,307,GOA,NA
2016,2016-05-16T08:00:00Z,307,GOA,155
2016,2016-04-13T08:00:00Z,307,GOA,239.55
2016,2016-04-13T08:00:00Z,307,GOA,47.96
2016,2016-04-14T08:00:00Z,307,GOA,16.79
2016,2016-04-15T08:00:00Z,307,GOA,56.78
2016,2016-06-23T08:00:00Z,307,GOA,6.8
2016,2016-06-23T08:00:00Z,307,GOA,79.2
2016,2016-06-23T08:00:00Z,307,GOA,65
2016,2016-08-25T08:00:00Z,307,GOA,15.13
2016,2016-08-25T08:00:00Z,307,GOA,210.5
2016,2016-06-23T08:00:00Z,307,GOA,33.73
2016,2016-06-24T08:00:00Z,307,GOA,14
2016,2016-06-25T08:00:00Z,307,GOA,12
2016,2016-06-25T08:00:00Z,307,GOA,7.8
2016,2016-06-28T08:00:00Z,307,GOA,15.6
2016,2016-06-21T08:00:00Z,307,GOA,54.9
2016,2016-06-21T08:00:00Z,307,GOA,34.68
2016,2016-06-22T08:00:00Z,307,GOA,25.3
2016,2016-04-02T08:00:00Z,307,GOA,NA
2016,2016-04-02T08:00:00Z,307,GOA,NA
2016,2016-04-02T08:00:00Z,307,GOA,NA
2016,2016-04-03T08:00:00Z,307,GOA,NA
2016,2016-04-03T08:00:00Z,307,GOA,NA
2016,2016-04-03T08:00:00Z,307,GOA,15
2016,2016-03-19T08:00:00Z,307,GOA,NA
2016,2016-03-19T08:00:00Z,307,GOA,NA
2016,2016-03-20T08:00:00Z,307,GOA,NA
2016,2016-03-21T08:00:00Z,307,GOA,NA
2016,2016-03-26T08:00:00Z,307,GOA,NA
2016,2016-03-26T08:00:00Z,307,GOA,NA
2016,2016-03-27T08:00:00Z,307,GOA,6
2016,2016-03-29T08:00:00Z,307,GOA,NA
2016,2016-03-29T08:00:00Z,307,GOA,NA
2016,2016-03-29T08:00:00Z,307,GOA,NA
2016,2016-03-30T08:00:00Z,307,GOA,NA
2016,2016-03-31T08:00:00Z,307,GOA,NA
2016,2016-03-31T08:00:00Z,307,GOA,NA
2016,2016-03-31T08:00:00Z,307,GOA,NA
2016,2016-04-01T08:00:00Z,307,GOA,12
2016,2016-03-31T08:00:00Z,307,GOA,NA
2016,2016-05-14T08:00:00Z,307,GOA,NA
