Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom
1 Model_1_goa_re_2019.dat 2026 1.18923 1.42878 1.18923 11.6519 0.0399647 38.2778
1 Model_1_goa_re_2019.dat 2027 1.15755 1.39072 1.15755 11.5037 0.0399647 37.8077
1 Model_1_goa_re_2019.dat 2028 1.12775 1.35494 1.12775 11.3464 0.0399647 37.3665
1 Model_1_goa_re_2019.dat 2029 1.10613 1.32897 1.10613 11.1787 0.0399647 36.9027
1 Model_1_goa_re_2019.dat 2030 1.08664 1.30555 1.08664 11.0092 0.0399647 36.4934
1 Model_1_goa_re_2019.dat 2031 1.06464 1.27914 1.06464 10.8465 0.0399647 36.0656
1 Model_1_goa_re_2019.dat 2032 1.04404 1.25439 1.04404 10.6773 0.0399647 35.64
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1021
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.0701
1 Model_1_goa_re_2019.dat 2022 1.21048 1.45434 1.21048 12.3394 0.0399647 40.0476
1 Model_1_goa_re_2019.dat 2023 1.17988 1.4176 1.17988 12.1368 0.0399647 39.3311
1 Model_1_goa_re_2019.dat 2024 1.16351 1.39794 1.16351 11.9462 0.0399647 38.6219
1 Model_1_goa_re_2019.dat 2025 1.16439 1.39901 1.16439 11.7927 0.0399647 37.9433
1 Model_1_goa_re_2019.dat 2026 1.18851 1.42791 1.18851 11.6514 0.0399647 37.2228
1 Model_1_goa_re_2019.dat 2027 1.15597 1.38882 1.15597 11.5023 0.0399647 36.4664
1 Model_1_goa_re_2019.dat 2028 1.12495 1.35156 1.12495 11.3422 0.0399647 35.8021
1 Model_1_goa_re_2019.dat 2029 1.10199 1.32398 1.10199 11.1685 0.0399647 35.1345
1 Model_1_goa_re_2019.dat 2030 1.08115 1.29894 1.08115 10.9863 0.0399647 34.495
1 Model_1_goa_re_2019.dat 2031 1.05809 1.27124 1.05809 10.7983 0.0399647 33.9069
1 Model_1_goa_re_2019.dat 2032 1.03559 1.2442 1.03559 10.5876 0.0399647 33.3375
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.0968
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1133
1 Model_1_goa_re_2019.dat 2022 1.21048 1.45434 1.21048 12.3394 0.0399647 40.0606
1 Model_1_goa_re_2019.dat 2023 1.17989 1.4176 1.17989 12.1368 0.0399647 39.3497
1 Model_1_goa_re_2019.dat 2024 1.16352 1.39796 1.16352 11.9462 0.0399647 38.7171
1 Model_1_goa_re_2019.dat 2025 1.16445 1.39908 1.16445 11.7928 0.0399647 38.0849
1 Model_1_goa_re_2019.dat 2026 1.18866 1.42809 1.18866 11.6515 0.0399647 37.4885
1 Model_1_goa_re_2019.dat 2027 1.15626 1.38917 1.15626 11.5024 0.0399647 36.8939
1 Model_1_goa_re_2019.dat 2028 1.12536 1.35206 1.12536 11.3431 0.0399647 36.3523
1 Model_1_goa_re_2019.dat 2029 1.10254 1.32464 1.10254 11.1707 0.0399647 35.8389
1 Model_1_goa_re_2019.dat 2030 1.08229 1.30031 1.08229 10.9903 0.0399647 35.3537
1 Model_1_goa_re_2019.dat 2031 1.06019 1.27376 1.06019 10.8072 0.0399647 34.901
1 Model_1_goa_re_2019.dat 2032 1.03887 1.24815 1.03887 10.6039 0.0399647 34.5438
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.0893
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.096
1 Model_1_goa_re_2019.dat 2022 1.21048 1.45434 1.21048 12.3394 0.0399647 40.0376
1 Model_1_goa_re_2019.dat 2023 1.17988 1.4176 1.17988 12.1368 0.0399647 39.5023
1 Model_1_goa_re_2019.dat 2024 1.16351 1.39794 1.16351 11.9462 0.0399647 38.9309
1 Model_1_goa_re_2019.dat 2025 1.16443 1.39906 1.16443 11.7928 0.0399647 38.4242
1 Model_1_goa_re_2019.dat 2026 1.18868 1.42812 1.18868 11.6514 0.0399647 37.9605
1 Model_1_goa_re_2019.dat 2027 1.15653 1.38949 1.15653 11.5025 0.0399647 37.4723
1 Model_1_goa_re_2019.dat 2028 1.12628 1.35317 1.12628 11.3431 0.0399647 37.0285
1 Model_1_goa_re_2019.dat 2029 1.10455 1.32707 1.10455 11.171 0.0399647 36.5886
1 Model_1_goa_re_2019.dat 2030 1.08524 1.30387 1.08524 10.9932 0.0399647 36.1867
1 Model_1_goa_re_2019.dat 2031 1.06311 1.27729 1.06311 10.8168 0.0399647 35.7723
1 Model_1_goa_re_2019.dat 2032 1.04104 1.25077 1.04104 10.6264 0.0399647 35.3973
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1557
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1753
1 Model_1_goa_re_2019.dat 2022 1.21049 1.45436 1.21049 12.3394 0.0399647 40.2238
1 Model_1_goa_re_2019.dat 2023 1.17994 1.41766 1.17994 12.1368 0.0399647 39.582
1 Model_1_goa_re_2019.dat 2024 1.16367 1.39814 1.16367 11.9464 0.0399647 38.9881
1 Model_1_goa_re_2019.dat 2025 1.16482 1.39953 1.16482 11.7931 0.0399647 38.408
1 Model_1_goa_re_2019.dat 2026 1.18942 1.429 1.18942 11.6523 0.0399647 37.8266
1 Model_1_goa_re_2019.dat 2027 1.15745 1.3906 1.15745 11.5046 0.0399647 37.2242
1 Model_1_goa_re_2019.dat 2028 1.12685 1.35386 1.12685 11.3482 0.0399647 36.655
1 Model_1_goa_re_2019.dat 2029 1.10422 1.32667 1.10422 11.1816 0.0399647 36.0899
1 Model_1_goa_re_2019.dat 2030 1.08387 1.30222 1.08387 11.0126 0.0399647 35.5831
1 Model_1_goa_re_2019.dat 2031 1.06222 1.27622 1.06222 10.8461 0.0399647 35.0781
1 Model_1_goa_re_2019.dat 2032 1.04429 1.25469 1.04429 10.6665 0.0399647 34.6194
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1476
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1459
1 Model_1_goa_re_2019.dat 2022 1.21049 1.45435 1.21049 12.3394 0.0399647 40.1197
1 Model_1_goa_re_2019.dat 2023 1.17992 1.41764 1.17992 12.1368 0.0399647 39.4347
1 Model_1_goa_re_2019.dat 2024 1.16362 1.39808 1.16362 11.9463 0.0399647 38.7807
1 Model_1_goa_re_2019.dat 2025 1.16467 1.39935 1.16467 11.793 0.0399647 38.1227
1 Model_1_goa_re_2019.dat 2026 1.18905 1.42856 1.18905 11.6519 0.0399647 37.5245
1 Model_1_goa_re_2019.dat 2027 1.1567 1.38971 1.1567 11.5038 0.0399647 36.8891
1 Model_1_goa_re_2019.dat 2028 1.12565 1.3524 1.12565 11.3462 0.0399647 36.2779
1 Model_1_goa_re_2019.dat 2029 1.10269 1.32483 1.10269 11.1764 0.0399647 35.6782
1 Model_1_goa_re_2019.dat 2030 1.08233 1.30037 1.08233 11.0014 0.0399647 35.1427
1 Model_1_goa_re_2019.dat 2031 1.06063 1.2743 1.06063 10.8243 0.0399647 34.6326
1 Model_1_goa_re_2019.dat 2032 1.0419 1.2518 1.0419 10.6277 0.0399647 34.1278
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1146
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1252
1 Model_1_goa_re_2019.dat 2022 1.21048 1.45434 1.21048 12.3394 0.0399647 40.0963
1 Model_1_goa_re_2019.dat 2023 1.1799 1.41762 1.1799 12.1368 0.0399647 39.4093
1 Model_1_goa_re_2019.dat 2024 1.16356 1.398 1.16356 11.9462 0.0399647 38.7296
1 Model_1_goa_re_2019.dat 2025 1.16454 1.39919 1.16454 11.7929 0.0399647 38.1391
1 Model_1_goa_re_2019.dat 2026 1.18883 1.4283 1.18883 11.6517 0.0399647 37.5888
1 Model_1_goa_re_2019.dat 2027 1.1565 1.38946 1.1565 11.503 0.0399647 37.0472
1 Model_1_goa_re_2019.dat 2028 1.12562 1.35237 1.12562 11.3442 0.0399647 36.5414
1 Model_1_goa_re_2019.dat 2029 1.10281 1.32497 1.10281 11.1732 0.0399647 36.0906
1 Model_1_goa_re_2019.dat 2030 1.08256 1.30064 1.08256 10.9956 0.0399647 35.6708
1 Model_1_goa_re_2019.dat 2031 1.06088 1.27459 1.06088 10.8158 0.0399647 35.2629
1 Model_1_goa_re_2019.dat 2032 1.04115 1.2509 1.04115 10.6169 0.0399647 34.8287
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1077
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.0961
1 Model_1_goa_re_2019.dat 2022 1.21048 1.45434 1.21048 12.3394 0.0399647 40.0617
1 Model_1_goa_re_2019.dat 2023 1.17989 1.41761 1.17989 12.1368 0.0399647 39.3578
1 Model_1_goa_re_2019.dat 2024 1.16353 1.39797 1.16353 11.9462 0.0399647 38.7294
1 Model_1_goa_re_2019.dat 2025 1.16446 1.39909 1.16446 11.7928 0.0399647 38.184
1 Model_1_goa_re_2019.dat 2026 1.18866 1.42809 1.18866 11.6515 0.0399647 37.6578
1 Model_1_goa_re_2019.dat 2027 1.15625 1.38916 1.15625 11.5026 0.0399647 37.0843
1 Model_1_goa_re_2019.dat 2028 1.12542 1.35213 1.12542 11.3432 0.0399647 36.6137
1 Model_1_goa_re_2019.dat 2029 1.1029 1.32508 1.1029 11.1709 0.0399647 36.1996
1 Model_1_goa_re_2019.dat 2030 1.08307 1.30126 1.08307 10.9912 0.0399647 35.8748
1 Model_1_goa_re_2019.dat 2031 1.06156 1.27541 1.06156 10.8086 0.0399647 35.5874
1 Model_1_goa_re_2019.dat 2032 1.04092 1.25062 1.04092 10.6077 0.0399647 35.3161
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1128
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1429
1 Model_1_goa_re_2019.dat 2022 1.21049 1.45434 1.21049 12.3394 0.0399647 40.1461
1 Model_1_goa_re_2019.dat 2023 1.17991 1.41762 1.17991 12.1368 0.0399647 39.48
1 Model_1_goa_re_2019.dat 2024 1.16358 1.39803 1.16358 11.9462 0.0399647 38.8182
1 Model_1_goa_re_2019.dat 2025 1.1646 1.39926 1.1646 11.7929 0.0399647 38.1116
1 Model_1_goa_re_2019.dat 2026 1.18899 1.42849 1.18899 11.6518 0.0399647 37.5086
1 Model_1_goa_re_2019.dat 2027 1.15682 1.38985 1.15682 11.5033 0.0399647 36.8221
1 Model_1_goa_re_2019.dat 2028 1.12607 1.35292 1.12607 11.3451 0.0399647 36.1593
1 Model_1_goa_re_2019.dat 2029 1.10309 1.3253 1.10309 11.1751 0.0399647 35.5608
1 Model_1_goa_re_2019.dat 2030 1.08217 1.30017 1.08217 10.9998 0.0399647 34.9587
1 Model_1_goa_re_2019.dat 2031 1.05942 1.27284 1.05942 10.8236 0.0399647 34.3617
1 Model_1_goa_re_2019.dat 2032 1.03887 1.24815 1.03887 10.6288 0.0399647 33.8137
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1173
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1606
1 Model_1_goa_re_2019.dat 2022 1.21049 1.45435 1.21049 12.3394 0.0399647 40.2026
1 Model_1_goa_re_2019.dat 2023 1.17992 1.41763 1.17992 12.1368 0.0399647 39.582
1 Model_1_goa_re_2019.dat 2024 1.16361 1.39806 1.16361 11.9463 0.0399647 38.9762
1 Model_1_goa_re_2019.dat 2025 1.16469 1.39937 1.16469 11.793 0.0399647 38.4302
1 Model_1_goa_re_2019.dat 2026 1.18922 1.42877 1.18922 11.652 0.0399647 37.8649
1 Model_1_goa_re_2019.dat 2027 1.15732 1.39045 1.15732 11.5038 0.0399647 37.2317
1 Model_1_goa_re_2019.dat 2028 1.12697 1.354 1.12697 11.3464 0.0399647 36.6415
1 Model_1_goa_re_2019.dat 2029 1.10447 1.32697 1.10447 11.1785 0.0399647 36.0434
1 Model_1_goa_re_2019.dat 2030 1.08403 1.30241 1.08403 11.0073 0.0399647 35.4423
1 Model_1_goa_re_2019.dat 2031 1.06176 1.27566 1.06176 10.8389 0.0399647 34.9829
1 Model_1_goa_re_2019.dat 2032 1.04178 1.25166 1.04178 10.6581 0.0399647 34.5021
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.113
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1113
1 Model_1_goa_re_2019.dat 2022 1.21048 1.45434 1.21048 12.3394 0.0399647 40.0739
1 Model_1_goa_re_2019.dat 2023 1.1799 1.41761 1.1799 12.1368 0.0399647 39.3729
1 Model_1_goa_re_2019.dat 2024 1.16355 1.39799 1.16355 11.9462 0.0399647 38.7555
1 Model_1_goa_re_2019.dat 2025 1.1645 1.39914 1.1645 11.7928 0.0399647 38.1068
1 Model_1_goa_re_2019.dat 2026 1.18874 1.42819 1.18874 11.6516 0.0399647 37.478
1 Model_1_goa_re_2019.dat 2027 1.15635 1.38927 1.15635 11.5028 0.0399647 36.8313
1 Model_1_goa_re_2019.dat 2028 1.12544 1.35215 1.12544 11.3438 0.0399647 36.1976
1 Model_1_goa_re_2019.dat 2029 1.10267 1.3248 1.10267 11.172 0.0399647 35.6088
1 Model_1_goa_re_2019.dat 2030 1.08238 1.30042 1.08238 10.9929 0.0399647 35.0554
1 Model_1_goa_re_2019.dat 2031 1.06014 1.27371 1.06014 10.8112 0.0399647 34.4871
1 Model_1_goa_re_2019.dat 2032 1.03897 1.24828 1.03897 10.6096 0.0399647 33.9346
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1516
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1851
1 Model_1_goa_re_2019.dat 2022 1.21049 1.45436 1.21049 12.3394 0.0399647 40.2291
1 Model_1_goa_re_2019.dat 2023 1.17994 1.41766 1.17994 12.1368 0.0399647 39.6062
1 Model_1_goa_re_2019.dat 2024 1.16368 1.39814 1.16368 11.9463 0.0399647 39.058
1 Model_1_goa_re_2019.dat 2025 1.16483 1.39955 1.16483 11.7931 0.0399647 38.5405
1 Model_1_goa_re_2019.dat 2026 1.18947 1.42906 1.18947 11.6523 0.0399647 38.0092
1 Model_1_goa_re_2019.dat 2027 1.15759 1.39078 1.15759 11.5046 0.0399647 37.5791
1 Model_1_goa_re_2019.dat 2028 1.12717 1.35424 1.12717 11.3485 0.0399647 37.1439
1 Model_1_goa_re_2019.dat 2029 1.10481 1.32738 1.10481 11.1824 0.0399647 36.755
1 Model_1_goa_re_2019.dat 2030 1.08493 1.3035 1.08493 11.0144 0.0399647 36.3687
1 Model_1_goa_re_2019.dat 2031 1.06387 1.2782 1.06387 10.8508 0.0399647 36.1124
1 Model_1_goa_re_2019.dat 2032 1.04656 1.25742 1.04656 10.6768 0.0399647 35.8442
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1295
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1696
1 Model_1_goa_re_2019.dat 2022 1.21049 1.45435 1.21049 12.3394 0.0399647 40.168
1 Model_1_goa_re_2019.dat 2023 1.17992 1.41764 1.17992 12.1368 0.0399647 39.4794
1 Model_1_goa_re_2019.dat 2024 1.16362 1.39807 1.16362 11.9463 0.0399647 38.8527
1 Model_1_goa_re_2019.dat 2025 1.16469 1.39937 1.16469 11.793 0.0399647 38.2222
1 Model_1_goa_re_2019.dat 2026 1.18915 1.42869 1.18915 11.652 0.0399647 37.5999
1 Model_1_goa_re_2019.dat 2027 1.15702 1.39008 1.15702 11.5038 0.0399647 36.9743
1 Model_1_goa_re_2019.dat 2028 1.1262 1.35307 1.1262 11.3464 0.0399647 36.5534
1 Model_1_goa_re_2019.dat 2029 1.10322 1.32546 1.10322 11.1778 0.0399647 36.1672
1 Model_1_goa_re_2019.dat 2030 1.08269 1.30079 1.08269 11.0043 0.0399647 35.8603
1 Model_1_goa_re_2019.dat 2031 1.06087 1.27458 1.06087 10.831 0.0399647 35.6281
1 Model_1_goa_re_2019.dat 2032 1.04206 1.252 1.04206 10.6411 0.0399647 35.4152
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1721
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.019302 40.2202
1 Model_1_goa_re_2019.dat 2022 1.2105 1.45436 1.2105 12.3394 0.0399647 40.2709
1 Model_1_goa_re_2019.dat 2023 1.17996 1.41768 1.17996 12.1368 0.0399647 39.6295
1 Model_1_goa_re_2019.dat 2024 1.16373 1.3982 1.16373 11.9464 0.0399647 39.0949
1 Model_1_goa_re_2019.dat 2025 1.16496 1.3997 1.16496 11.7932 0.0399647 38.5633
1 Model_1_goa_re_2019.dat 2026 1.1897 1.42935 1.1897 11.6525 0.0399647 38.0539
1 Model_1_goa_re_2019.dat 2027 1.15789 1.39113 1.15789 11.5053 0.0399647 37.5104
1 Model_1_goa_re_2019.dat 2028 1.12735 1.35445 1.12735 11.3502 0.0399647 36.9826
1 Model_1_goa_re_2019.dat 2029 1.10477 1.32733 1.10477 11.1859 0.0399647 36.503
1 Model_1_goa_re_2019.dat 2030 1.08479 1.30333 1.08479 11.0207 0.0399647 36.0755
1 Model_1_goa_re_2019.dat 2031 1.06399 1.27835 1.06399 10.8605 0.0399647 35.6748
1 Model_1_goa_re_2019.dat 2032 1.04781 1.25892 1.04781 10.6903 0.0399647 35.2576
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1293
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.1704
1 Model_1_goa_re_2019.dat 2022 1.21049 1.45435 1.21049 12.3394 0.0399647 40.2808
1 Model_1_goa_re_2019.dat 2023 1.17993 1.41765 1.17993 12.1368 0.0399647 39.8421
1 Model_1_goa_re_2019.dat 2024 1.16366 1.39812 1.16366 11.9463 0.0399647 39.4216
1 Model_1_goa_re_2019.dat 2025 1.16484 1.39955 1.16484 11.793 0.0399647 39.1637
1 Model_1_goa_re_2019.dat 2026 1.18963 1.42927 1.18963 11.6523 0.0399647 38.9179
1 Model_1_goa_re_2019.dat 2027 1.15832 1.39165 1.15832 11.5048 0.0399647 38.6558
1 Model_1_goa_re_2019.dat 2028 1.12908 1.35655 1.12908 11.3489 0.0399647 38.4406
1 Model_1_goa_re_2019.dat 2029 1.10831 1.3316 1.10831 11.1847 0.0399647 38.2383
1 Model_1_goa_re_2019.dat 2030 1.08973 1.30929 1.08973 11.0226 0.0399647 38.0199
1 Model_1_goa_re_2019.dat 2031 1.06911 1.28453 1.06911 10.8723 0.0399647 37.8718
1 Model_1_goa_re_2019.dat 2032 1.05122 1.26304 1.05122 10.7249 0.0399647 37.687
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1049
1 Model_1_goa_re_2019.dat 2021 1.20139 1.44344 0.586048 12.4246 0.0193021 40.0642
1 Model_1_goa_re_2019.dat 2022 1.21048 1.45434 1.21048 12.3394 0.0399647 40.0333
1 Model_1_goa_re_2019.dat 2023 1.17988 1.4176 1.17988 12.1368 0.0399647 39.3335
1 Model_1_goa_re_2019.dat 2024 1.1635 1.39793 1.1635 11.9462 0.0399647 38.6431
1 Model_1_goa_re_2019.dat 2025 1.16438 1.399 1.16438 11.7927 0.0399647 37.9868
1 Model_1_goa_re_2019.dat 2026 1.18849 1.42789 1.18849 11.6514 0.0399647 37.3285
1 Model_1_goa_re_2019.dat 2027 1.15594 1.38878 1.15594 11.5023 0.0399647 36.6743
1 Model_1_goa_re_2019.dat 2028 1.12497 1.35159 1.12497 11.3421 0.0399647 36.0078
1 Model_1_goa_re_2019.dat 2029 1.10223 1.32426 1.10223 11.1683 0.0399647 35.5149
1 Model_1_goa_re_2019.dat 2030 1.08175 1.29966 1.08175 10.9861 0.0399647 35.0896
1 Model_1_goa_re_2019.dat 2031 1.0591 1.27245 1.0591 10.7986 0.0399647 34.781
1 Model_1_goa_re_2019.dat 2032 1.03704 1.24595 1.03704 10.5889 0.0399647 34.5252
1 Model_1_goa_re_2019.dat 2019 1.21299 1.45735 0.803114 12.4748 0.0262862 40.2895
1 Model_1_goa_re_2019.dat 2020 1.20051 1.44238 0.596948 12.4257 0.0196788 40.1471
