year,haul_date,species,fmp_area,extrapolated_weight
2018,2018-07-07T08:00:00Z,307,GOA,33.37
2018,2018-07-07T08:00:00Z,307,GOA,100.09
2018,2018-09-19T08:00:00Z,307,GOA,NA
2018,2018-08-15T08:00:00Z,307,GOA,63.93
2018,2018-09-09T08:00:00Z,307,GOA,NA
2018,2018-09-09T08:00:00Z,307,GOA,NA
2018,2018-09-09T08:00:00Z,307,GOA,NA
2018,2018-06-12T08:00:00Z,307,GOA,7.8
2018,2018-09-17T08:00:00Z,307,GOA,33.3
2018,2018-09-18T08:00:00Z,307,GOA,NA
2018,2018-09-05T08:00:00Z,307,GOA,NA
2018,2018-09-05T08:00:00Z,307,GOA,NA
2018,2018-09-05T08:00:00Z,307,GOA,NA
2018,2018-08-06T08:00:00Z,307,GOA,NA
2018,2018-09-19T08:00:00Z,307,GOA,NA
2018,2018-08-07T08:00:00Z,307,GOA,7.5
2018,2018-07-28T08:00:00Z,307,GOA,174.65
2018,2018-07-28T08:00:00Z,307,GOA,84.9
2018,2018-07-29T08:00:00Z,307,GOA,110.21
2018,2018-07-29T08:00:00Z,307,GOA,19.01
2018,2018-07-30T08:00:00Z,307,GOA,60.01
2018,2018-10-29T08:00:00Z,307,GOA,NA
2018,2018-10-30T08:00:00Z,307,GOA,116.16
2018,2018-10-31T08:00:00Z,307,GOA,52.8
2018,2018-10-30T08:00:00Z,307,GOA,40
2018,2018-06-06T08:00:00Z,307,GOA,43.78
2018,2018-05-18T08:00:00Z,307,GOA,22.49
2018,2018-09-20T08:00:00Z,307,GOA,NA
2018,2018-09-21T08:00:00Z,307,GOA,25.67
2018,2018-09-21T08:00:00Z,307,GOA,19.2
2018,2018-09-10T08:00:00Z,307,GOA,19.2
2018,2018-09-11T08:00:00Z,307,GOA,49.92
2018,2018-09-22T08:00:00Z,307,GOA,13.2
2018,2018-09-22T08:00:00Z,307,GOA,82.8
2018,2018-08-09T08:00:00Z,307,GOA,234.22
2018,2018-08-10T08:00:00Z,307,GOA,107.68
2018,2018-08-10T08:00:00Z,307,GOA,49.4
2018,2018-08-08T08:00:00Z,307,GOA,11.7
2018,2018-04-15T08:00:00Z,307,GOA,NA
2018,2018-04-16T08:00:00Z,307,GOA,NA
2018,2018-04-16T08:00:00Z,307,GOA,74.97
2018,2018-04-29T08:00:00Z,307,GOA,12.6
2018,2018-04-29T08:00:00Z,307,GOA,13.6
2018,2018-08-16T08:00:00Z,307,GOA,NA
2018,2018-08-10T08:00:00Z,307,GOA,NA
2018,2018-08-10T08:00:00Z,307,GOA,NA
2018,2018-08-10T08:00:00Z,307,GOA,NA
2018,2018-08-10T08:00:00Z,307,GOA,NA
2018,2018-05-30T08:00:00Z,307,GOA,NA
2018,2018-05-30T08:00:00Z,307,GOA,NA
2018,2018-05-30T08:00:00Z,307,GOA,NA
2018,2018-05-31T08:00:00Z,307,GOA,NA
2018,2018-05-31T08:00:00Z,307,GOA,NA
2018,2018-05-31T08:00:00Z,307,GOA,NA
2018,2018-05-31T08:00:00Z,307,GOA,NA
2018,2018-08-11T08:00:00Z,307,GOA,NA
2018,2018-08-11T08:00:00Z,307,GOA,NA
2018,2018-08-12T08:00:00Z,307,GOA,NA
2018,2018-08-12T08:00:00Z,307,GOA,NA
2018,2018-07-30T08:00:00Z,307,GOA,203.09
2018,2018-07-30T08:00:00Z,307,GOA,124.12
2018,2018-07-30T08:00:00Z,307,GOA,22.23
2018,2018-07-30T08:00:00Z,307,GOA,149.5
2018,2018-07-30T08:00:00Z,307,GOA,44.58
2018,2018-07-31T08:00:00Z,307,GOA,38.7
2018,2018-06-11T08:00:00Z,307,GOA,190.5
2018,2018-06-12T08:00:00Z,307,GOA,55.13
2018,2018-06-12T08:00:00Z,307,GOA,56.65
2018,2018-06-12T08:00:00Z,307,GOA,117.98
2018,2018-06-13T08:00:00Z,307,GOA,45.89
2018,2018-06-13T08:00:00Z,307,GOA,89.54
2018,2018-06-24T08:00:00Z,307,GOA,43.41
2018,2018-06-14T08:00:00Z,307,GOA,30.89
2018,2018-09-14T08:00:00Z,307,GOA,NA
2018,2018-06-27T08:00:00Z,307,GOA,134.83
2018,2018-06-21T08:00:00Z,307,GOA,77.87
2018,2018-06-22T08:00:00Z,307,GOA,69.76
2018,2018-06-22T08:00:00Z,307,GOA,84.52
2018,2018-06-22T08:00:00Z,307,GOA,30.86
2018,2018-06-23T08:00:00Z,307,GOA,38.38
2018,2018-06-23T08:00:00Z,307,GOA,139.17
2018,2018-09-19T08:00:00Z,307,GOA,527.69
2018,2018-09-19T08:00:00Z,307,GOA,177.89
2018,2018-09-25T08:00:00Z,307,GOA,16.25
2018,2018-09-26T08:00:00Z,307,GOA,12
2018,2018-06-10T08:00:00Z,307,GOA,89.47
2018,2018-06-24T08:00:00Z,307,GOA,32.24
2018,2018-06-24T08:00:00Z,307,GOA,96.26
2018,2018-08-02T08:00:00Z,307,GOA,71.83
2018,2018-06-08T08:00:00Z,307,GOA,12.53
2018,2018-06-09T08:00:00Z,307,GOA,100.19
2018,2018-06-25T08:00:00Z,307,GOA,52.97
2018,2018-06-16T08:00:00Z,307,GOA,86.22
2018,2018-06-16T08:00:00Z,307,GOA,146.51
2018,2018-06-10T08:00:00Z,307,GOA,77.86
2018,2018-06-17T08:00:00Z,307,GOA,57.08
2018,2018-06-17T08:00:00Z,307,GOA,127.37
2018,2018-07-01T08:00:00Z,307,GOA,31.85
2018,2018-07-01T08:00:00Z,307,GOA,23.4
2018,2018-07-02T08:00:00Z,307,GOA,7.8
2018,2018-07-03T08:00:00Z,307,GOA,30.4
2018,2018-08-22T08:00:00Z,307,GOA,8.8
